model,dataset,axis,transform,level,image_id,true_label,true_label_name,pred_label,pred_label_name,confidence
efficientnet_v2_s,cifar10,geometry,rotate,3,224,3,cat,283,Persian cat,0.20469766855239868
efficientnet_v2_s,cifar10,geometry,rotate,3,225,9,truck,165,black-and-tan coonhound,0.09304297715425491
efficientnet_v2_s,cifar10,geometry,rotate,3,226,6,frog,798,slide rule,0.04615936428308487
efficientnet_v2_s,cifar10,geometry,rotate,3,227,4,deer,274,dhole,0.11157750338315964
efficientnet_v2_s,cifar10,geometry,rotate,3,228,7,horse,190,Sealyham terrier,0.11584886908531189
efficientnet_v2_s,cifar10,geometry,rotate,3,229,6,frog,763,revolver,0.11388377845287323
efficientnet_v2_s,cifar10,geometry,rotate,3,230,5,dog,152,Japanese spaniel,0.8568703532218933
efficientnet_v2_s,cifar10,geometry,rotate,3,231,1,automobile,491,chain saw,0.684798538684845
efficientnet_v2_s,cifar10,geometry,rotate,3,232,5,dog,158,toy terrier,0.19339066743850708
efficientnet_v2_s,cifar10,geometry,rotate,3,233,8,ship,763,revolver,0.05962248519062996
efficientnet_v2_s,cifar10,geometry,rotate,3,234,8,ship,631,lotion,0.11548227071762085
efficientnet_v2_s,cifar10,geometry,rotate,3,235,0,airplane,812,space shuttle,0.15120835602283478
efficientnet_v2_s,cifar10,geometry,rotate,3,236,4,deer,335,fox squirrel,0.08589500188827515
efficientnet_v2_s,cifar10,geometry,rotate,3,237,0,airplane,220,Sussex spaniel,0.1783846914768219
efficientnet_v2_s,cifar10,geometry,rotate,3,238,5,dog,175,otterhound,0.3664383888244629
efficientnet_v2_s,cifar10,geometry,rotate,3,239,5,dog,168,redbone,0.2896418869495392
efficientnet_v2_s,cifar10,geometry,rotate,3,240,1,automobile,686,oil filter,0.11215613782405853
efficientnet_v2_s,cifar10,geometry,rotate,3,241,1,automobile,473,can opener,0.0644383504986763
efficientnet_v2_s,cifar10,geometry,rotate,3,242,8,ship,653,milk can,0.07297489792108536
efficientnet_v2_s,cifar10,geometry,rotate,3,243,9,truck,550,espresso maker,0.27791503071784973
efficientnet_v2_s,cifar10,geometry,rotate,3,244,0,airplane,4,hammerhead,0.19467446208000183
efficientnet_v2_s,cifar10,geometry,rotate,3,245,3,cat,188,wire-haired fox terrier,0.10479932278394699
efficientnet_v2_s,cifar10,geometry,rotate,3,246,1,automobile,473,can opener,0.0734681785106659
efficientnet_v2_s,cifar10,geometry,rotate,3,247,9,truck,708,pedestal,0.08342678099870682
efficientnet_v2_s,cifar10,geometry,rotate,3,248,2,bird,906,Windsor tie,0.058084867894649506
efficientnet_v2_s,cifar10,geometry,rotate,3,249,2,bird,241,EntleBucher,0.07436759024858475
efficientnet_v2_s,cifar10,geometry,rotate,3,250,5,dog,374,langur,0.172334685921669
efficientnet_v2_s,cifar10,geometry,rotate,3,251,3,cat,117,chambered nautilus,0.3920215964317322
efficientnet_v2_s,cifar10,geometry,rotate,3,252,9,truck,491,chain saw,0.7930127382278442
efficientnet_v2_s,cifar10,geometry,rotate,3,253,9,truck,451,bolo tie,0.15285956859588623
efficientnet_v2_s,cifar10,geometry,rotate,3,254,4,deer,335,fox squirrel,0.14688725769519806
efficientnet_v2_s,cifar10,geometry,rotate,3,255,0,airplane,653,milk can,0.10845032334327698
efficientnet_v2_s,cifar10,geometry,rotate,3,256,3,cat,335,fox squirrel,0.5805612802505493
efficientnet_v2_s,cifar10,geometry,rotate,3,257,0,airplane,623,letter opener,0.043639667332172394
efficientnet_v2_s,cifar10,geometry,rotate,3,258,0,airplane,583,guillotine,0.034235879778862
efficientnet_v2_s,cifar10,geometry,rotate,3,259,9,truck,675,moving van,0.42226284742355347
efficientnet_v2_s,cifar10,geometry,rotate,3,260,8,ship,451,bolo tie,0.320621132850647
efficientnet_v2_s,cifar10,geometry,rotate,3,261,1,automobile,921,book jacket,0.13088373839855194
efficientnet_v2_s,cifar10,geometry,rotate,3,262,5,dog,439,bearskin,0.711854100227356
efficientnet_v2_s,cifar10,geometry,rotate,3,263,7,horse,165,black-and-tan coonhound,0.09549563378095627
efficientnet_v2_s,cifar10,geometry,rotate,3,264,0,airplane,473,can opener,0.3866664469242096
efficientnet_v2_s,cifar10,geometry,rotate,3,265,8,ship,906,Windsor tie,0.29207029938697815
efficientnet_v2_s,cifar10,geometry,rotate,3,266,2,bird,164,bluetick,0.1503746062517166
efficientnet_v2_s,cifar10,geometry,rotate,3,267,4,deer,101,tusker,0.08070342242717743
efficientnet_v2_s,cifar10,geometry,rotate,3,268,7,horse,653,milk can,0.08711931109428406
efficientnet_v2_s,cifar10,geometry,rotate,3,269,0,airplane,680,nipple,0.5950019955635071
efficientnet_v2_s,cifar10,geometry,rotate,3,270,2,bird,353,gazelle,0.3510538935661316
efficientnet_v2_s,cifar10,geometry,rotate,3,271,3,cat,906,Windsor tie,0.051506269723176956
efficientnet_v2_s,cifar10,geometry,rotate,3,272,6,frog,291,lion,0.17730392515659332
efficientnet_v2_s,cifar10,geometry,rotate,3,273,3,cat,653,milk can,0.046863146126270294
efficientnet_v2_s,cifar10,geometry,rotate,3,274,8,ship,901,whiskey jug,0.10686127096414566
efficientnet_v2_s,cifar10,geometry,rotate,3,275,5,dog,152,Japanese spaniel,0.2700141668319702
efficientnet_v2_s,cifar10,geometry,rotate,3,276,0,airplane,550,espresso maker,0.0761905312538147
efficientnet_v2_s,cifar10,geometry,rotate,3,277,3,cat,268,Mexican hairless,0.10565705597400665
efficientnet_v2_s,cifar10,geometry,rotate,3,278,4,deer,274,dhole,0.13490332663059235
efficientnet_v2_s,cifar10,geometry,rotate,3,279,3,cat,385,Indian elephant,0.06555768102407455
efficientnet_v2_s,cifar10,geometry,rotate,3,280,9,truck,590,hand-held computer,0.17878147959709167
efficientnet_v2_s,cifar10,geometry,rotate,3,281,0,airplane,473,can opener,0.3789593577384949
efficientnet_v2_s,cifar10,geometry,rotate,3,282,6,frog,5,electric ray,0.1824512630701065
efficientnet_v2_s,cifar10,geometry,rotate,3,283,1,automobile,747,punching bag,0.12955604493618011
efficientnet_v2_s,cifar10,geometry,rotate,3,284,0,airplane,683,oboe,0.19581659138202667
efficientnet_v2_s,cifar10,geometry,rotate,3,285,9,truck,491,chain saw,0.14221157133579254
efficientnet_v2_s,cifar10,geometry,rotate,3,286,1,automobile,901,whiskey jug,0.3895206153392792
efficientnet_v2_s,cifar10,geometry,rotate,3,287,0,airplane,596,hatchet,0.2778222858905792
efficientnet_v2_s,cifar10,geometry,rotate,3,288,7,horse,676,muzzle,0.13712623715400696
efficientnet_v2_s,cifar10,geometry,rotate,3,289,9,truck,491,chain saw,0.18556706607341766
efficientnet_v2_s,cifar10,geometry,rotate,3,290,1,automobile,465,bulletproof vest,0.047507394105196
efficientnet_v2_s,cifar10,geometry,rotate,3,291,2,bird,80,black grouse,0.17612478137016296
efficientnet_v2_s,cifar10,geometry,rotate,3,292,6,frog,392,rock beauty,0.08219454437494278
efficientnet_v2_s,cifar10,geometry,rotate,3,293,9,truck,675,moving van,0.5205788612365723
efficientnet_v2_s,cifar10,geometry,rotate,3,294,3,cat,152,Japanese spaniel,0.5045295357704163
efficientnet_v2_s,cifar10,geometry,rotate,3,295,4,deer,206,curly-coated retriever,0.21063825488090515
efficientnet_v2_s,cifar10,geometry,rotate,3,296,6,frog,335,fox squirrel,0.21011321246623993
efficientnet_v2_s,cifar10,geometry,rotate,3,297,0,airplane,149,dugong,0.11609150469303131
efficientnet_v2_s,cifar10,geometry,rotate,3,298,0,airplane,409,analog clock,0.07321430742740631
efficientnet_v2_s,cifar10,geometry,rotate,3,299,6,frog,364,three-toed sloth,0.12438305467367172
efficientnet_v2_s,cifar10,geometry,rotate,3,300,6,frog,335,fox squirrel,0.46084892749786377
efficientnet_v2_s,cifar10,geometry,rotate,3,301,6,frog,335,fox squirrel,0.5048529505729675
efficientnet_v2_s,cifar10,geometry,rotate,3,302,3,cat,676,muzzle,0.06856585294008255
efficientnet_v2_s,cifar10,geometry,rotate,3,303,2,bird,149,dugong,0.038359321653842926
efficientnet_v2_s,cifar10,geometry,rotate,3,304,6,frog,146,albatross,0.10784252732992172
efficientnet_v2_s,cifar10,geometry,rotate,3,305,1,automobile,451,bolo tie,0.16339033842086792
efficientnet_v2_s,cifar10,geometry,rotate,3,306,8,ship,675,moving van,0.3524802029132843
efficientnet_v2_s,cifar10,geometry,rotate,3,307,2,bird,906,Windsor tie,0.07740160077810287
efficientnet_v2_s,cifar10,geometry,rotate,3,308,1,automobile,550,espresso maker,0.11958093196153641
efficientnet_v2_s,cifar10,geometry,rotate,3,309,6,frog,103,platypus,0.3850298821926117
efficientnet_v2_s,cifar10,geometry,rotate,3,310,8,ship,633,loupe,0.11766819655895233
efficientnet_v2_s,cifar10,geometry,rotate,3,311,6,frog,335,fox squirrel,0.2962161898612976
efficientnet_v2_s,cifar10,geometry,rotate,3,312,8,ship,585,hair spray,0.11770357936620712
efficientnet_v2_s,cifar10,geometry,rotate,3,313,0,airplane,540,drilling platform,0.06827179342508316
efficientnet_v2_s,cifar10,geometry,rotate,3,314,4,deer,335,fox squirrel,0.08485189080238342
efficientnet_v2_s,cifar10,geometry,rotate,3,315,0,airplane,708,pedestal,0.06884565949440002
efficientnet_v2_s,cifar10,geometry,rotate,3,316,7,horse,653,milk can,0.09359384328126907
efficientnet_v2_s,cifar10,geometry,rotate,3,317,7,horse,262,Brabancon griffon,0.28647908568382263
efficientnet_v2_s,cifar10,geometry,rotate,3,318,5,dog,358,polecat,0.21515917778015137
efficientnet_v2_s,cifar10,geometry,rotate,3,319,5,dog,371,patas,0.24447958171367645
efficientnet_v2_s,cifar10,geometry,rotate,3,320,3,cat,335,fox squirrel,0.11100243031978607
efficientnet_v2_s,cifar10,geometry,rotate,3,321,5,dog,158,toy terrier,0.1940469890832901
efficientnet_v2_s,cifar10,geometry,rotate,3,322,2,bird,278,kit fox,0.12019284814596176
efficientnet_v2_s,cifar10,geometry,rotate,3,323,3,cat,901,whiskey jug,0.3975042700767517
efficientnet_v2_s,cifar10,geometry,rotate,3,324,4,deer,335,fox squirrel,0.06240328401327133
efficientnet_v2_s,cifar10,geometry,rotate,3,325,1,automobile,103,platypus,0.04147505387663841
efficientnet_v2_s,cifar10,geometry,rotate,3,326,7,horse,339,sorrel,0.21894550323486328
efficientnet_v2_s,cifar10,geometry,rotate,3,327,5,dog,901,whiskey jug,0.1325242817401886
efficientnet_v2_s,cifar10,geometry,rotate,3,328,4,deer,152,Japanese spaniel,0.06786391139030457
efficientnet_v2_s,cifar10,geometry,rotate,3,329,6,frog,62,rock python,0.08117713034152985
efficientnet_v2_s,cifar10,geometry,rotate,3,330,1,automobile,585,hair spray,0.12148492783308029
efficientnet_v2_s,cifar10,geometry,rotate,3,331,9,truck,550,espresso maker,0.19502338767051697
efficientnet_v2_s,cifar10,geometry,rotate,3,332,3,cat,335,fox squirrel,0.6701664328575134
efficientnet_v2_s,cifar10,geometry,rotate,3,333,6,frog,271,red wolf,0.150399312376976
efficientnet_v2_s,cifar10,geometry,rotate,3,334,6,frog,330,wood rabbit,0.3188585042953491
efficientnet_v2_s,cifar10,geometry,rotate,3,335,9,truck,675,moving van,0.13820034265518188
efficientnet_v2_s,cifar10,geometry,rotate,3,336,3,cat,335,fox squirrel,0.10156364738941193
efficientnet_v2_s,cifar10,geometry,rotate,3,337,8,ship,473,can opener,0.12436890602111816
efficientnet_v2_s,cifar10,geometry,rotate,3,338,0,airplane,221,Irish water spaniel,0.05907195433974266
efficientnet_v2_s,cifar10,geometry,rotate,3,339,7,horse,921,book jacket,0.06981303542852402
efficientnet_v2_s,cifar10,geometry,rotate,3,340,2,bird,62,rock python,0.6020447015762329
efficientnet_v2_s,cifar10,geometry,rotate,3,341,6,frog,996,hen-of-the-woods,0.056306034326553345
efficientnet_v2_s,cifar10,geometry,rotate,3,342,2,bird,142,dowitcher,0.2636711597442627
efficientnet_v2_s,cifar10,geometry,rotate,3,343,5,dog,377,marmoset,0.04360851272940636
efficientnet_v2_s,cifar10,geometry,rotate,3,344,8,ship,147,grey whale,0.12256559729576111
efficientnet_v2_s,cifar10,geometry,rotate,3,345,5,dog,232,Border collie,0.21170052886009216
efficientnet_v2_s,cifar10,geometry,rotate,3,346,4,deer,374,langur,0.037701305001974106
efficientnet_v2_s,cifar10,geometry,rotate,3,347,6,frog,290,jaguar,0.08470224589109421
efficientnet_v2_s,cifar10,geometry,rotate,3,348,8,ship,641,maraca,0.24894769489765167
efficientnet_v2_s,cifar10,geometry,rotate,3,349,9,truck,451,bolo tie,0.233200803399086
efficientnet_v2_s,cifar10,geometry,rotate,3,350,9,truck,856,thresher,0.2065325528383255
efficientnet_v2_s,cifar10,geometry,rotate,3,351,1,automobile,491,chain saw,0.22380943596363068
efficientnet_v2_s,cifar10,geometry,rotate,3,352,0,airplane,675,moving van,0.1383797973394394
efficientnet_v2_s,cifar10,geometry,rotate,3,353,2,bird,473,can opener,0.1973530501127243
efficientnet_v2_s,cifar10,geometry,rotate,3,354,2,bird,371,patas,0.10217314213514328
efficientnet_v2_s,cifar10,geometry,rotate,3,355,7,horse,558,flute,0.08330023288726807
efficientnet_v2_s,cifar10,geometry,rotate,3,356,3,cat,278,kit fox,0.13946865499019623
efficientnet_v2_s,cifar10,geometry,rotate,3,357,2,bird,368,gibbon,0.10383223742246628
efficientnet_v2_s,cifar10,geometry,rotate,3,358,8,ship,675,moving van,0.09611912071704865
efficientnet_v2_s,cifar10,geometry,rotate,3,359,0,airplane,399,abaya,0.04939766228199005
efficientnet_v2_s,cifar10,geometry,rotate,3,360,9,truck,740,power drill,0.139916330575943
efficientnet_v2_s,cifar10,geometry,rotate,3,361,5,dog,653,milk can,0.05197536572813988
efficientnet_v2_s,cifar10,geometry,rotate,3,362,8,ship,451,bolo tie,0.03603384271264076
efficientnet_v2_s,cifar10,geometry,rotate,3,363,1,automobile,901,whiskey jug,0.1305413544178009
efficientnet_v2_s,cifar10,geometry,rotate,3,364,9,truck,473,can opener,0.27291712164878845
efficientnet_v2_s,cifar10,geometry,rotate,3,365,4,deer,103,platypus,0.14502762258052826
efficientnet_v2_s,cifar10,geometry,rotate,3,366,1,automobile,860,tobacco shop,0.21385923027992249
efficientnet_v2_s,cifar10,geometry,rotate,3,367,3,cat,194,Dandie Dinmont,0.07698480784893036
efficientnet_v2_s,cifar10,geometry,rotate,3,368,8,ship,392,rock beauty,0.09452155977487564
efficientnet_v2_s,cifar10,geometry,rotate,3,369,1,automobile,491,chain saw,0.04794794321060181
efficientnet_v2_s,cifar10,geometry,rotate,3,370,4,deer,291,lion,0.17564985156059265
efficientnet_v2_s,cifar10,geometry,rotate,3,371,7,horse,381,spider monkey,0.07169537991285324
efficientnet_v2_s,cifar10,geometry,rotate,3,372,9,truck,550,espresso maker,0.18491172790527344
efficientnet_v2_s,cifar10,geometry,rotate,3,373,4,deer,653,milk can,0.6929662823677063
efficientnet_v2_s,cifar10,geometry,rotate,3,374,2,bird,136,European gallinule,0.2338077872991562
efficientnet_v2_s,cifar10,geometry,rotate,3,375,7,horse,371,patas,0.1574423909187317
efficientnet_v2_s,cifar10,geometry,rotate,3,376,0,airplane,708,pedestal,0.09738939255475998
efficientnet_v2_s,cifar10,geometry,rotate,3,377,7,horse,439,bearskin,0.1519555151462555
efficientnet_v2_s,cifar10,geometry,rotate,3,378,0,airplane,912,worm fence,0.12668542563915253
efficientnet_v2_s,cifar10,geometry,rotate,3,379,6,frog,32,tailed frog,0.686366856098175
efficientnet_v2_s,cifar10,geometry,rotate,3,380,6,frog,293,cheetah,0.24500659108161926
efficientnet_v2_s,cifar10,geometry,rotate,3,381,9,truck,491,chain saw,0.5360265970230103
efficientnet_v2_s,cifar10,geometry,rotate,3,382,0,airplane,623,letter opener,0.17492488026618958
efficientnet_v2_s,cifar10,geometry,rotate,3,383,9,truck,473,can opener,0.35211092233657837
efficientnet_v2_s,cifar10,geometry,rotate,3,384,2,bird,371,patas,0.26257938146591187
efficientnet_v2_s,cifar10,geometry,rotate,3,385,8,ship,473,can opener,0.24708907306194305
efficientnet_v2_s,cifar10,geometry,rotate,3,386,7,horse,98,red-breasted merganser,0.09514778852462769
efficientnet_v2_s,cifar10,geometry,rotate,3,387,2,bird,522,croquet ball,0.12425505369901657
efficientnet_v2_s,cifar10,geometry,rotate,3,388,2,bird,383,Madagascar cat,0.09356609731912613
efficientnet_v2_s,cifar10,geometry,rotate,3,389,5,dog,901,whiskey jug,0.06780418008565903
efficientnet_v2_s,cifar10,geometry,rotate,3,390,1,automobile,763,revolver,0.5884836316108704
efficientnet_v2_s,cifar10,geometry,rotate,3,391,2,bird,149,dugong,0.24334801733493805
efficientnet_v2_s,cifar10,geometry,rotate,3,392,6,frog,32,tailed frog,0.3385808765888214
efficientnet_v2_s,cifar10,geometry,rotate,3,393,2,bird,369,siamang,0.36523640155792236
efficientnet_v2_s,cifar10,geometry,rotate,3,394,9,truck,550,espresso maker,0.13558797538280487
efficientnet_v2_s,cifar10,geometry,rotate,3,395,6,frog,926,hot pot,0.09673500061035156
efficientnet_v2_s,cifar10,geometry,rotate,3,396,2,bird,292,tiger,0.0855744257569313
efficientnet_v2_s,cifar10,geometry,rotate,3,397,3,cat,165,black-and-tan coonhound,0.13008058071136475
efficientnet_v2_s,cifar10,geometry,rotate,3,398,0,airplane,604,hourglass,0.3851567208766937
efficientnet_v2_s,cifar10,geometry,rotate,3,399,3,cat,680,nipple,0.055648062378168106
efficientnet_v2_s,cifar10,geometry,rotate,3,400,9,truck,491,chain saw,0.4942384362220764
efficientnet_v2_s,cifar10,geometry,rotate,3,401,8,ship,473,can opener,0.10725922137498856
efficientnet_v2_s,cifar10,geometry,rotate,3,402,7,horse,653,milk can,0.19744639098644257
efficientnet_v2_s,cifar10,geometry,rotate,3,403,8,ship,631,lotion,0.16376133263111115
efficientnet_v2_s,cifar10,geometry,rotate,3,404,8,ship,451,bolo tie,0.3160892426967621
efficientnet_v2_s,cifar10,geometry,rotate,3,405,4,deer,364,three-toed sloth,0.12791131436824799
efficientnet_v2_s,cifar10,geometry,rotate,3,406,0,airplane,872,tripod,0.11657124012708664
efficientnet_v2_s,cifar10,geometry,rotate,3,407,1,automobile,473,can opener,0.16747339069843292
efficientnet_v2_s,cifar10,geometry,rotate,3,408,8,ship,680,nipple,0.3405795991420746
efficientnet_v2_s,cifar10,geometry,rotate,3,409,2,bird,10,brambling,0.15204806625843048
efficientnet_v2_s,cifar10,geometry,rotate,3,410,7,horse,98,red-breasted merganser,0.1985909640789032
efficientnet_v2_s,cifar10,geometry,rotate,3,411,9,truck,631,lotion,0.3414980173110962
efficientnet_v2_s,cifar10,geometry,rotate,3,412,3,cat,906,Windsor tie,0.5398980975151062
efficientnet_v2_s,cifar10,geometry,rotate,3,413,6,frog,335,fox squirrel,0.7715598940849304
efficientnet_v2_s,cifar10,geometry,rotate,3,414,1,automobile,812,space shuttle,0.054942552000284195
efficientnet_v2_s,cifar10,geometry,rotate,3,415,9,truck,771,safe,0.1232207864522934
efficientnet_v2_s,cifar10,geometry,rotate,3,416,0,airplane,708,pedestal,0.287230908870697
efficientnet_v2_s,cifar10,geometry,rotate,3,417,7,horse,158,toy terrier,0.1806209236383438
efficientnet_v2_s,cifar10,geometry,rotate,3,418,3,cat,653,milk can,0.14624471962451935
efficientnet_v2_s,cifar10,geometry,rotate,3,419,7,horse,296,ice bear,0.23992782831192017
efficientnet_v2_s,cifar10,geometry,rotate,3,420,4,deer,271,red wolf,0.05054859071969986
efficientnet_v2_s,cifar10,geometry,rotate,3,421,5,dog,278,kit fox,0.08143403381109238
efficientnet_v2_s,cifar10,geometry,rotate,3,422,0,airplane,583,guillotine,0.14638906717300415
efficientnet_v2_s,cifar10,geometry,rotate,3,423,0,airplane,491,chain saw,0.09124572575092316
efficientnet_v2_s,cifar10,geometry,rotate,3,424,2,bird,293,cheetah,0.15930670499801636
efficientnet_v2_s,cifar10,geometry,rotate,3,425,9,truck,439,bearskin,0.22689075767993927
efficientnet_v2_s,cifar10,geometry,rotate,3,426,3,cat,377,marmoset,0.07771666347980499
efficientnet_v2_s,cifar10,geometry,rotate,3,427,4,deer,335,fox squirrel,0.4853185713291168
efficientnet_v2_s,cifar10,geometry,rotate,3,428,0,airplane,856,thresher,0.07547936588525772
efficientnet_v2_s,cifar10,geometry,rotate,3,429,6,frog,502,clog,0.12766596674919128
efficientnet_v2_s,cifar10,geometry,rotate,3,430,2,bird,388,giant panda,0.14371570944786072
efficientnet_v2_s,cifar10,geometry,rotate,3,431,5,dog,371,patas,0.29980310797691345
efficientnet_v2_s,cifar10,geometry,rotate,3,432,3,cat,149,dugong,0.16198042035102844
efficientnet_v2_s,cifar10,geometry,rotate,3,433,7,horse,375,colobus,0.10950684547424316
efficientnet_v2_s,cifar10,geometry,rotate,3,434,3,cat,860,tobacco shop,0.1481315791606903
efficientnet_v2_s,cifar10,geometry,rotate,3,435,7,horse,653,milk can,0.2802729606628418
efficientnet_v2_s,cifar10,geometry,rotate,3,436,2,bird,392,rock beauty,0.04792315512895584
efficientnet_v2_s,cifar10,geometry,rotate,3,437,5,dog,291,lion,0.11008995771408081
efficientnet_v2_s,cifar10,geometry,rotate,3,438,3,cat,241,EntleBucher,0.24901233613491058
efficientnet_v2_s,cifar10,geometry,rotate,3,439,1,automobile,763,revolver,0.09825894236564636
efficientnet_v2_s,cifar10,geometry,rotate,3,440,1,automobile,491,chain saw,0.21884135901927948
efficientnet_v2_s,cifar10,geometry,rotate,3,441,4,deer,369,siamang,0.046524275094270706
efficientnet_v2_s,cifar10,geometry,rotate,3,442,9,truck,583,guillotine,0.07654830068349838
efficientnet_v2_s,cifar10,geometry,rotate,3,443,9,truck,583,guillotine,0.1509685218334198
efficientnet_v2_s,cifar10,geometry,rotate,3,444,5,dog,167,English foxhound,0.06856817752122879
efficientnet_v2_s,cifar10,geometry,rotate,3,445,7,horse,339,sorrel,0.8088738322257996
efficientnet_v2_s,cifar10,geometry,rotate,3,446,5,dog,729,plate rack,0.172379732131958
efficientnet_v2_s,cifar10,geometry,rotate,3,447,0,airplane,21,kite,0.5588648915290833
efficientnet_v2_s,cifar10,geometry,rotate,3,448,2,bird,335,fox squirrel,0.17181183397769928
efficientnet_v2_s,cifar10,geometry,rotate,3,449,2,bird,51,triceratops,0.09021884202957153
efficientnet_v2_s,cifar10,geometry,rotate,3,450,2,bird,708,pedestal,0.06824302673339844
efficientnet_v2_s,cifar10,geometry,rotate,3,451,9,truck,491,chain saw,0.17366035282611847
efficientnet_v2_s,cifar10,geometry,rotate,3,452,7,horse,335,fox squirrel,0.13576319813728333
efficientnet_v2_s,cifar10,geometry,rotate,3,453,3,cat,335,fox squirrel,0.07539039105176926
efficientnet_v2_s,cifar10,geometry,rotate,3,454,9,truck,747,punching bag,0.12807023525238037
efficientnet_v2_s,cifar10,geometry,rotate,3,455,4,deer,271,red wolf,0.1369168907403946
efficientnet_v2_s,cifar10,geometry,rotate,3,456,3,cat,278,kit fox,0.1182110533118248
efficientnet_v2_s,cifar10,geometry,rotate,3,457,5,dog,387,lesser panda,0.7439183592796326
efficientnet_v2_s,cifar10,geometry,rotate,3,458,4,deer,278,kit fox,0.20991352200508118
efficientnet_v2_s,cifar10,geometry,rotate,3,459,6,frog,188,wire-haired fox terrier,0.2333521842956543
efficientnet_v2_s,cifar10,geometry,rotate,3,460,5,dog,190,Sealyham terrier,0.2561770975589752
efficientnet_v2_s,cifar10,geometry,rotate,3,461,6,frog,335,fox squirrel,0.08447958528995514
efficientnet_v2_s,cifar10,geometry,rotate,3,462,1,automobile,590,hand-held computer,0.2534782588481903
efficientnet_v2_s,cifar10,geometry,rotate,3,463,4,deer,371,patas,0.3088192343711853
efficientnet_v2_s,cifar10,geometry,rotate,3,464,3,cat,282,tiger cat,0.07752250134944916
efficientnet_v2_s,cifar10,geometry,rotate,3,465,4,deer,335,fox squirrel,0.7013500332832336
efficientnet_v2_s,cifar10,geometry,rotate,3,466,4,deer,271,red wolf,0.195715069770813
efficientnet_v2_s,cifar10,geometry,rotate,3,467,3,cat,335,fox squirrel,0.06266407668590546
efficientnet_v2_s,cifar10,geometry,rotate,3,468,7,horse,380,titi,0.12938368320465088
efficientnet_v2_s,cifar10,geometry,rotate,3,469,8,ship,631,lotion,0.13707806169986725
efficientnet_v2_s,cifar10,geometry,rotate,3,470,3,cat,278,kit fox,0.1623074859380722
efficientnet_v2_s,cifar10,geometry,rotate,3,471,7,horse,583,guillotine,0.31355610489845276
efficientnet_v2_s,cifar10,geometry,rotate,3,472,8,ship,906,Windsor tie,0.040082454681396484
efficientnet_v2_s,cifar10,geometry,rotate,3,473,0,airplane,653,milk can,0.08071179687976837
efficientnet_v2_s,cifar10,geometry,rotate,3,474,5,dog,252,affenpinscher,0.24294845759868622
efficientnet_v2_s,cifar10,geometry,rotate,3,475,7,horse,491,chain saw,0.060322243720293045
efficientnet_v2_s,cifar10,geometry,rotate,3,476,6,frog,335,fox squirrel,0.0761374682188034
efficientnet_v2_s,cifar10,geometry,rotate,3,477,0,airplane,653,milk can,0.13746602833271027
efficientnet_v2_s,cifar10,geometry,rotate,3,478,5,dog,188,wire-haired fox terrier,0.20237402617931366
efficientnet_v2_s,cifar10,geometry,rotate,3,479,4,deer,335,fox squirrel,0.09155616909265518
efficientnet_v2_s,cifar10,geometry,rotate,3,480,8,ship,583,guillotine,0.21585853397846222
efficientnet_v2_s,cifar10,geometry,rotate,3,481,6,frog,291,lion,0.23043881356716156
efficientnet_v2_s,cifar10,geometry,rotate,3,482,8,ship,653,milk can,0.05611158907413483
efficientnet_v2_s,cifar10,geometry,rotate,3,483,5,dog,906,Windsor tie,0.04786700755357742
efficientnet_v2_s,cifar10,geometry,rotate,3,484,5,dog,158,toy terrier,0.32374686002731323
efficientnet_v2_s,cifar10,geometry,rotate,3,485,9,truck,914,yawl,0.0717969611287117
efficientnet_v2_s,cifar10,geometry,rotate,3,486,9,truck,583,guillotine,0.16399335861206055
efficientnet_v2_s,cifar10,geometry,rotate,3,487,9,truck,675,moving van,0.1355743408203125
efficientnet_v2_s,cifar10,geometry,rotate,3,488,5,dog,335,fox squirrel,0.18064504861831665
efficientnet_v2_s,cifar10,geometry,rotate,3,489,0,airplane,404,airliner,0.09903763979673386
efficientnet_v2_s,cifar10,geometry,rotate,3,490,1,automobile,473,can opener,0.2612117826938629
efficientnet_v2_s,cifar10,geometry,rotate,3,491,0,airplane,583,guillotine,0.3038537800312042
efficientnet_v2_s,cifar10,geometry,rotate,3,492,8,ship,499,cleaver,0.17182175815105438
efficientnet_v2_s,cifar10,geometry,rotate,3,493,1,automobile,653,milk can,0.13570022583007812
efficientnet_v2_s,cifar10,geometry,rotate,3,494,1,automobile,818,spotlight,0.12641467154026031
efficientnet_v2_s,cifar10,geometry,rotate,3,495,8,ship,772,safety pin,0.14949099719524384
efficientnet_v2_s,cifar10,geometry,rotate,3,496,0,airplane,473,can opener,0.6240302920341492
efficientnet_v2_s,cifar10,geometry,rotate,3,497,2,bird,356,weasel,0.24821636080741882
efficientnet_v2_s,cifar10,geometry,rotate,3,498,2,bird,73,barn spider,0.0690307542681694
efficientnet_v2_s,cifar10,geometry,rotate,3,499,0,airplane,623,letter opener,0.190996915102005
efficientnet_v2_s,cifar10,geometry,shear_x,0,0,3,cat,335,fox squirrel,0.25712868571281433
efficientnet_v2_s,cifar10,geometry,shear_x,0,1,8,ship,814,speedboat,0.17069987952709198
efficientnet_v2_s,cifar10,geometry,shear_x,0,2,8,ship,914,yawl,0.2106870710849762
efficientnet_v2_s,cifar10,geometry,shear_x,0,3,0,airplane,473,can opener,0.11129438877105713
efficientnet_v2_s,cifar10,geometry,shear_x,0,4,6,frog,32,tailed frog,0.526030421257019
