model,dataset,axis,transform,level,image_id,true_label,true_label_name,pred_label,pred_label_name,confidence,correct
openclip_vit_b_32,cifar10,appearance,pixelate,1,1612,3,cat,4,deer,0.10176901519298553,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1613,8,ship,4,deer,0.10248883813619614,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1614,1,automobile,1,automobile,0.10262945294380188,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1615,7,horse,4,deer,0.10429825633764267,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1616,7,horse,4,deer,0.10312587767839432,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1617,0,airplane,8,ship,0.1022232249379158,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1618,7,horse,4,deer,0.1027337834239006,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1619,4,deer,4,deer,0.10205182433128357,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1620,5,dog,4,deer,0.10168516635894775,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1621,1,automobile,1,automobile,0.10295028239488602,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1622,4,deer,8,ship,0.10128506273031235,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1623,2,bird,6,frog,0.1023431047797203,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1624,4,deer,4,deer,0.10270149260759354,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1625,3,cat,4,deer,0.10255478322505951,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1626,9,truck,8,ship,0.10307080298662186,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1627,9,truck,9,truck,0.10250278562307358,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1628,4,deer,8,ship,0.10180971026420593,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1629,9,truck,9,truck,0.10193478316068649,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1630,9,truck,7,horse,0.10181539505720139,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1631,1,automobile,9,truck,0.10225853323936462,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1632,8,ship,8,ship,0.10495257377624512,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1633,1,automobile,8,ship,0.10159454494714737,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1634,6,frog,4,deer,0.10346630215644836,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1635,7,horse,7,horse,0.10462883114814758,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1636,5,dog,9,truck,0.10190672427415848,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1637,5,dog,4,deer,0.10297834873199463,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1638,4,deer,4,deer,0.10239531844854355,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1639,9,truck,9,truck,0.10259729623794556,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1640,7,horse,7,horse,0.10244669020175934,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1641,6,frog,6,frog,0.10325699299573898,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1642,5,dog,7,horse,0.10425461083650589,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1643,9,truck,9,truck,0.10309083759784698,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1644,2,bird,4,deer,0.10321452468633652,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1645,4,deer,4,deer,0.10342874377965927,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1646,0,airplane,9,truck,0.10202126950025558,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1647,7,horse,7,horse,0.10648912191390991,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1648,8,ship,8,ship,0.10594569146633148,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1649,5,dog,6,frog,0.10250873863697052,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1650,5,dog,5,dog,0.10474930703639984,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1651,0,airplane,8,ship,0.10327543318271637,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1652,0,airplane,8,ship,0.1037348061800003,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1653,9,truck,8,ship,0.10560343414545059,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1654,9,truck,9,truck,0.10128837823867798,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1655,8,ship,8,ship,0.10900522768497467,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1656,2,bird,4,deer,0.1038406640291214,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1657,5,dog,5,dog,0.10322627425193787,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1658,4,deer,4,deer,0.10235192626714706,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1659,8,ship,8,ship,0.10240893065929413,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1660,3,cat,4,deer,0.10223741829395294,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1661,6,frog,4,deer,0.10368466377258301,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1662,3,cat,4,deer,0.10344253480434418,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1663,6,frog,6,frog,0.10288986563682556,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1664,0,airplane,9,truck,0.10247292369604111,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1665,6,frog,4,deer,0.10454964637756348,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1666,6,frog,4,deer,0.10117975622415543,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1667,6,frog,4,deer,0.10395362228155136,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1668,9,truck,9,truck,0.10323094576597214,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1669,6,frog,4,deer,0.10455188155174255,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1670,6,frog,2,bird,0.10201916098594666,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1671,8,ship,8,ship,0.10196109116077423,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1672,6,frog,4,deer,0.1020001694560051,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1673,2,bird,2,bird,0.10193909704685211,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1674,4,deer,4,deer,0.10288217663764954,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1675,5,dog,7,horse,0.103016197681427,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1676,8,ship,8,ship,0.10641815513372421,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1677,1,automobile,2,bird,0.10138296335935593,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1678,2,bird,4,deer,0.10231585055589676,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1679,7,horse,4,deer,0.10343695431947708,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1680,6,frog,4,deer,0.10456028580665588,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1681,5,dog,4,deer,0.10376154631376266,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1682,7,horse,7,horse,0.1073518767952919,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1683,8,ship,8,ship,0.10655777156352997,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1684,1,automobile,8,ship,0.10177802294492722,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1685,8,ship,2,bird,0.10196041315793991,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1686,0,airplane,8,ship,0.10172630101442337,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1687,8,ship,8,ship,0.1026524230837822,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1688,6,frog,4,deer,0.10425782203674316,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1689,9,truck,7,horse,0.10118460655212402,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1690,2,bird,2,bird,0.10349446535110474,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1691,8,ship,8,ship,0.10446450859308243,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1692,9,truck,1,automobile,0.10180825740098953,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1693,4,deer,8,ship,0.10338225215673447,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1694,0,airplane,0,airplane,0.10289374738931656,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1695,9,truck,8,ship,0.10348664969205856,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1696,4,deer,4,deer,0.10313720256090164,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1697,9,truck,4,deer,0.10221299529075623,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1698,5,dog,4,deer,0.10574769228696823,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1699,7,horse,7,horse,0.10250446945428848,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1700,5,dog,4,deer,0.10586944967508316,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1701,5,dog,6,frog,0.10293620079755783,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1702,9,truck,8,ship,0.10354706645011902,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1703,5,dog,4,deer,0.10383988916873932,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1704,3,cat,3,cat,0.10331742465496063,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1705,0,airplane,2,bird,0.10184376686811447,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1706,1,automobile,8,ship,0.1013854518532753,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1707,9,truck,1,automobile,0.10241108387708664,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1708,7,horse,2,bird,0.10118463635444641,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1709,2,bird,6,frog,0.10389820486307144,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1710,4,deer,6,frog,0.10261010378599167,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1711,1,automobile,8,ship,0.10153768956661224,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1712,0,airplane,8,ship,0.10328282415866852,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1713,8,ship,8,ship,0.10170099139213562,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1714,0,airplane,8,ship,0.10249992460012436,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1715,3,cat,4,deer,0.10281653702259064,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1716,1,automobile,9,truck,0.1037190780043602,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1717,7,horse,7,horse,0.10284315794706345,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1718,0,airplane,8,ship,0.102586530148983,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1719,0,airplane,9,truck,0.1031024232506752,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1720,4,deer,4,deer,0.10121752321720123,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1721,8,ship,7,horse,0.1013253703713417,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1722,6,frog,6,frog,0.10301897674798965,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1723,2,bird,9,truck,0.10173531621694565,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1724,4,deer,4,deer,0.1040511503815651,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1725,0,airplane,8,ship,0.10199808329343796,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1726,0,airplane,8,ship,0.10419569909572601,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1727,9,truck,9,truck,0.10198810696601868,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1728,0,airplane,8,ship,0.10358104854822159,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1729,8,ship,8,ship,0.10252256691455841,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1730,4,deer,8,ship,0.10331197828054428,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1731,5,dog,4,deer,0.1024593710899353,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1732,9,truck,4,deer,0.10230028629302979,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1733,3,cat,4,deer,0.10393915325403214,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1734,9,truck,9,truck,0.10166436433792114,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1735,0,airplane,6,frog,0.10268554091453552,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1736,5,dog,4,deer,0.1023457795381546,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1737,6,frog,4,deer,0.10249258577823639,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1738,5,dog,4,deer,0.10319485515356064,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1739,0,airplane,1,automobile,0.10213833302259445,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1740,1,automobile,1,automobile,0.10223910212516785,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1741,4,deer,4,deer,0.1038486585021019,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1742,8,ship,8,ship,0.10546331107616425,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1743,1,automobile,9,truck,0.10189208388328552,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1744,0,airplane,8,ship,0.10304036736488342,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1745,5,dog,7,horse,0.1044701635837555,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1746,2,bird,4,deer,0.10359637439250946,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1747,1,automobile,1,automobile,0.1019941121339798,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1748,0,airplane,0,airplane,0.10454756766557693,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1749,2,bird,8,ship,0.10212905704975128,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1750,8,ship,8,ship,0.10459711402654648,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1751,1,automobile,4,deer,0.10208158195018768,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1752,5,dog,5,dog,0.11093837767839432,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1753,6,frog,4,deer,0.10281650722026825,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1754,7,horse,7,horse,0.10554968565702438,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1755,7,horse,7,horse,0.10186482220888138,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1756,2,bird,4,deer,0.10199117660522461,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1757,6,frog,4,deer,0.10385406762361526,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1758,2,bird,2,bird,0.101881243288517,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1759,5,dog,8,ship,0.10159580409526825,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1760,0,airplane,2,bird,0.10153286904096603,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1761,1,automobile,4,deer,0.1021248921751976,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1762,4,deer,4,deer,0.10661378502845764,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1763,2,bird,8,ship,0.10190439969301224,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1764,5,dog,4,deer,0.10410473495721817,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1765,4,deer,4,deer,0.10284791141748428,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1766,6,frog,4,deer,0.1028921976685524,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1767,2,bird,4,deer,0.10281511396169662,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1768,2,bird,8,ship,0.10449568927288055,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1769,1,automobile,1,automobile,0.10216249525547028,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1770,7,horse,4,deer,0.10165721923112869,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1771,2,bird,4,deer,0.1025107130408287,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1772,8,ship,8,ship,0.10319964587688446,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1773,5,dog,2,bird,0.10153414309024811,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1774,5,dog,4,deer,0.10288815945386887,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1775,3,cat,4,deer,0.10157378762960434,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1776,0,airplane,8,ship,0.10437680035829544,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1777,4,deer,4,deer,0.10444623976945877,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1778,8,ship,8,ship,0.1043463945388794,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1779,3,cat,4,deer,0.1034182533621788,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1780,7,horse,4,deer,0.10231512784957886,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1781,6,frog,6,frog,0.10360158979892731,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1782,3,cat,4,deer,0.1027229055762291,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1783,8,ship,4,deer,0.10244189947843552,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1784,1,automobile,8,ship,0.10232683271169662,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1785,0,airplane,8,ship,0.10519814491271973,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1786,1,automobile,9,truck,0.10245495289564133,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1787,3,cat,4,deer,0.10452093929052353,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1788,3,cat,4,deer,0.10195551067590714,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1789,0,airplane,8,ship,0.10198501497507095,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1790,7,horse,4,deer,0.10241156071424484,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1791,4,deer,4,deer,0.10272030532360077,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1792,9,truck,9,truck,0.10285547375679016,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1793,5,dog,4,deer,0.10303358733654022,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1794,3,cat,4,deer,0.10308846831321716,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1795,6,frog,6,frog,0.10437086969614029,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1796,0,airplane,8,ship,0.10214207321405411,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1797,1,automobile,2,bird,0.10132772475481033,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1798,4,deer,4,deer,0.10213068127632141,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1799,4,deer,4,deer,0.10341700166463852,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1800,4,deer,4,deer,0.10178109258413315,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1801,4,deer,4,deer,0.1024133712053299,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1802,2,bird,8,ship,0.10256338119506836,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1803,2,bird,9,truck,0.10218027234077454,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1804,5,dog,4,deer,0.10290425270795822,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1805,8,ship,8,ship,0.10539130866527557,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1806,1,automobile,9,truck,0.10274519771337509,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1807,5,dog,4,deer,0.10303586721420288,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1808,9,truck,7,horse,0.1016991138458252,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1809,8,ship,8,ship,0.1017891988158226,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1810,1,automobile,8,ship,0.10247471183538437,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1811,1,automobile,9,truck,0.103140689432621,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1812,5,dog,4,deer,0.10257725417613983,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1813,3,cat,4,deer,0.10219288617372513,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1814,9,truck,8,ship,0.10143961012363434,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1815,9,truck,9,truck,0.1028749942779541,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1816,7,horse,8,ship,0.10273072123527527,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1817,6,frog,4,deer,0.10296207666397095,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1818,5,dog,5,dog,0.10367392003536224,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1819,0,airplane,0,airplane,0.10304783284664154,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1820,8,ship,8,ship,0.10189339518547058,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1821,4,deer,4,deer,0.1030772477388382,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1822,7,horse,7,horse,0.10306113213300705,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1823,0,airplane,4,deer,0.10320106148719788,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1824,9,truck,9,truck,0.10319973528385162,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1825,2,bird,4,deer,0.10430606454610825,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1826,8,ship,8,ship,0.10354015231132507,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1827,4,deer,7,horse,0.10167410969734192,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1828,7,horse,4,deer,0.10283981263637543,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1829,1,automobile,8,ship,0.10329094529151917,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1830,3,cat,4,deer,0.10473164916038513,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1831,9,truck,8,ship,0.10356027632951736,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1832,6,frog,8,ship,0.10140981525182724,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1833,8,ship,8,ship,0.10381309688091278,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1834,9,truck,4,deer,0.10217544436454773,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1835,0,airplane,4,deer,0.10302537679672241,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1836,4,deer,4,deer,0.10195960849523544,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1837,9,truck,7,horse,0.10147471725940704,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1838,6,frog,4,deer,0.10256482660770416,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1839,7,horse,9,truck,0.10238613188266754,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1840,8,ship,4,deer,0.10355963557958603,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1841,9,truck,8,ship,0.1022864282131195,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1842,4,deer,4,deer,0.10354875773191452,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1843,8,ship,8,ship,0.10968030989170074,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1844,9,truck,4,deer,0.1011885404586792,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1845,7,horse,8,ship,0.102105051279068,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1846,2,bird,4,deer,0.1023799329996109,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1847,5,dog,4,deer,0.10319405049085617,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1848,3,cat,4,deer,0.10274481773376465,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1849,7,horse,4,deer,0.10298092663288116,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1850,1,automobile,8,ship,0.10175583511590958,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1851,0,airplane,0,airplane,0.10476966947317123,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1852,2,bird,8,ship,0.10142388194799423,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1853,9,truck,9,truck,0.10415871441364288,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1854,5,dog,7,horse,0.10234151035547256,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1855,5,dog,4,deer,0.10376176238059998,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1856,8,ship,8,ship,0.10298344492912292,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1857,5,dog,4,deer,0.10274805128574371,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1858,4,deer,4,deer,0.10194165259599686,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1859,2,bird,4,deer,0.10426904261112213,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1860,8,ship,8,ship,0.10153131186962128,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1861,3,cat,4,deer,0.10342692583799362,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1862,5,dog,4,deer,0.1029774397611618,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1863,5,dog,7,horse,0.10121680796146393,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1864,7,horse,7,horse,0.1047917902469635,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1865,7,horse,7,horse,0.10729947686195374,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1866,8,ship,8,ship,0.10641365498304367,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1867,6,frog,4,deer,0.10285034030675888,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1868,2,bird,4,deer,0.10261771827936172,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1869,8,ship,8,ship,0.10706368088722229,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1870,2,bird,4,deer,0.10385625064373016,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1871,3,cat,4,deer,0.10378745943307877,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1872,5,dog,5,dog,0.10300924628973007,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1873,6,frog,4,deer,0.10405527055263519,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1874,8,ship,8,ship,0.1057378277182579,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1875,0,airplane,8,ship,0.103632353246212,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1876,2,bird,4,deer,0.10135526210069656,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1877,3,cat,4,deer,0.10324951261281967,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1878,7,horse,7,horse,0.10279250144958496,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1879,0,airplane,9,truck,0.1032804325222969,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1880,1,automobile,9,truck,0.10748425871133804,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1881,9,truck,9,truck,0.10383805632591248,1
openclip_vit_b_32,cifar10,appearance,pixelate,1,1882,1,automobile,9,truck,0.1070360317826271,0
openclip_vit_b_32,cifar10,appearance,pixelate,1,1883,3,cat,4,deer,0.10434310138225555,0
