model,dataset,image_id,image_path,true_label,true_label_name,subtype,pred_label,pred_label_name,confidence,correct
openclip_vit_b_32,natural_gallery,1238,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S5isonTUDJDViqakYymnzwhyGW-P8hpxfdBL_mKud6JXqDZQgyGAG6iNSrEHsLYMNQxDt6WYI=w669-h501-pp-fcrop64=1,00000018ffffffb5-rw-v1.png",1,automobile,real,1,automobile,0.10932004451751709,1
openclip_vit_b_32,natural_gallery,1239,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S6FvSPitIX_GysMA6dE270NSs61mwnsFHOIoF5U17VGwbGG3G1DvlHKVLPeL6VaV0O9WKNsnc=w528-h397-pp-rw-v1.png,1,automobile,real,1,automobile,0.11252491176128387,1
openclip_vit_b_32,natural_gallery,1240,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S88ee1WdYU8Ni9aivEwe1whVHqf2XHsOC6N0cZs3OLs3Uh40h1XaUOMx_zwvFUQ_IsNJRA3UdU=w760-h498-pp-fcrop64=1,006a0000ff94ffff-rw-v1.png",1,automobile,real,1,automobile,0.11385232210159302,1
openclip_vit_b_32,natural_gallery,1241,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S8e8TZw68rSDwGY1K3OCvl0DSCGlHaTxxU4DlMfJYW34MgZMbHAr96mCa3aL-o_-NP8VA-4J0=w486-h357-pp-rw-v1.png,1,automobile,real,9,truck,0.11131598800420761,0
openclip_vit_b_32,natural_gallery,1242,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S8SGO2ASmn7Wb7BJ3dyVQwanx1FNurB3zLdSim_iqKd3ftWrZ3PD-nn6GtBtJn3GO3R1JAOX0=w570-h444-pp-fcrop64=1,00020000fffcffff-rw-v1.png",1,automobile,real,1,automobile,0.1141718178987503,1
openclip_vit_b_32,natural_gallery,1243,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S9cu2hBG5bGPwDarkpuM3l4_mvjbu5JOks8bTwKAuWiMZgyOlPAxwi7kRGIbEUvmDQyx7Iuao=w609-h451-pp-fcrop64=1,00000012ffffffc8-rw-v1.png",1,automobile,real,1,automobile,0.11260062456130981,1
openclip_vit_b_32,natural_gallery,1244,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S9h6BHaLjIDJU0YA5qw41lNlAJ5ZhgIlNNanc-Z0IaMBINoJdfSfA94u76QCp1d62D6FXV1HCk=w532-h399-pp-fcrop64=1,00000000fffffffc-rw-v1.png",1,automobile,real,1,automobile,0.10830991715192795,1
openclip_vit_b_32,natural_gallery,1245,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S_2XUR7YQ1-TYY_1ak9q6KxCOa0yHxW6k9VpZhZMQVLIawxDWpa-hdDTOC6qJvRXNsbdqe0A=w819-h453-pp-rw-v1.png,1,automobile,real,8,ship,0.10714653879404068,0
openclip_vit_b_32,natural_gallery,1246,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_S_9Z9-R8egRvak_Nm3wc01_0b-nVS4IpZoPxH_z-EJXNq3eAfsSeyzHXhIm3IS2taNK_fJ7UI=w627-h354-pp-fcrop64=1,00000036ffffff5b-rw-v1.png",1,automobile,real,1,automobile,0.1112402081489563,1
openclip_vit_b_32,natural_gallery,1247,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Sa8nHCYd6qRE_FpuU8E0wxm5Ijd3TCwCyF1jWAZ2gOuXzXniwxT2vF-l73T8Q-Kttt1E_-50eD=w591-h399-pp-rw-v1.png,1,automobile,real,1,automobile,0.11224599927663803,1
openclip_vit_b_32,natural_gallery,1248,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SAsg12odxIV0KGt82GPe2TgESvgiAp7XY1UWTLXVRPbKhImBXebVLNitRamRaquZKAplJ7kWWM=w583-h390-pp-rw-v1.png,1,automobile,real,8,ship,0.10812298208475113,0
openclip_vit_b_32,natural_gallery,1249,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SB5X4e-QJ5eggcM3Y7GR45jRcdzIAgy3XL6n_CUQY1xz9ILVAGRayWYDw9UmiybiFBcq5gZQ=w507-h412-pp-rw-v1.png,1,automobile,real,1,automobile,0.10542598366737366,1
openclip_vit_b_32,natural_gallery,1250,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SBgprqOcEmxPgMe-MGPQ_Utim9j7DuLC1i1pRRELSPKUf2csHXjol9WCf057EjgizYt8gJIwk=w600-c-h337-rw-v1.png,1,automobile,real,1,automobile,0.11323169618844986,1
openclip_vit_b_32,natural_gallery,1251,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_ScySTD6w_e_LuAOqf7qJnpjofWYLTeGJBIjFPPqUewUavKaR3XFupVDfViMZR8Ilp5VacVgS5B=w144-c-h96-fcrop64=1,000005e5ffffee4d-rw-v1.png",1,automobile,real,1,automobile,0.11225076019763947,1
openclip_vit_b_32,natural_gallery,1252,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SditqdDOlkEIz5rSvmnJWp-hcSysAQS8URvT3zBsoUrse9Q2kuZD5wtEumCQBp_ivPUWeAsIQ=w528-h369-pp-fcrop64=1,00010000fffdffff-rw-v1.png",1,automobile,real,1,automobile,0.11359813809394836,1
openclip_vit_b_32,natural_gallery,1253,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SdTqAVnDetpnoi--rY4A-Q3dv8y0fCf69KtqNv726qYx_pyHOn-jQwryBLCVdnSGEk4eOjoXA=w588-h399-pp-rw-v1.png,1,automobile,real,1,automobile,0.10486220568418503,1
openclip_vit_b_32,natural_gallery,1254,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SdwQeI8L5l-3-ArzbMsKkhlIIRZE10HchIyae9u-Sa4vscf8kg3_WStINvgHW19MZp3qak3Q=w444-h445-pp-rw-v1.png,1,automobile,real,9,truck,0.10389777272939682,0
openclip_vit_b_32,natural_gallery,1255,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SE8e1kzR0TB-wirCRxITCBTp2_AOs4D2QR-iCLHc0bebyF_t-S8PuawP0Bkmu3NREOFezZrY4=w406-h498-pp-rw-v1.png,1,automobile,real,1,automobile,0.10854274779558182,1
openclip_vit_b_32,natural_gallery,1256,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SeD2NYGsa5SMfFerYkZajyq82tZjQ-Vr5jxlsmwwZ6jrDqAMJLFMG-DaG5FF_merWebstvA6o=w628-h387-pp-rw-v1.png,1,automobile,real,1,automobile,0.10656486451625824,1
openclip_vit_b_32,natural_gallery,1257,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SeU_GbTiNiK-s1U5PilHeK4LKrYU3CJy-8cS_ZR5odPmzS73tKYPeAWKAWWyBwnXOzArtfXg=w568-h490-pp-fcrop64=1,000b0000fff3ffff-rw-v1.png",1,automobile,real,1,automobile,0.10459097474813461,1
openclip_vit_b_32,natural_gallery,1258,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SEzD4ojJfsMeM5vaJZB1JDljOPvq5oeNbE5CoSrZry32WHK45HPV-185hss6PMowmWqWnMQG_2=w586-h376-pp-rw-v1.png,1,automobile,real,1,automobile,0.1081933081150055,1
openclip_vit_b_32,natural_gallery,1259,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SffE_lO_beuAbsM5oIRfBpD4C0hQJ83zR24miJdWb4hc6n1uaON5pR-yif3T70AVgpXS0c47wt=w699-h468-pp-rw-v1.png,1,automobile,real,9,truck,0.10807100683450699,0
openclip_vit_b_32,natural_gallery,1260,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SftHM9AIQDK1iAD-t7l-Pby1sfda52vs9OLyjTBtehayIERVlChhQj9IhVsUeXqiNX9ycTG_w=w624-h406-pp-fcrop64=1,00000024ffffff92-rw-v1.png",1,automobile,real,1,automobile,0.11042726039886475,1
openclip_vit_b_32,natural_gallery,1261,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SfymsS8eVuMCNTfRxh36c-nkMFNBGj7pZi49PLtZpkEslYOx9immB_jYTSBE4_M0JYICCQgQ=w615-h412-pp-fcrop64=1,00000029ffffff83-rw-v1.png",1,automobile,real,1,automobile,0.10270192474126816,1
openclip_vit_b_32,natural_gallery,1262,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Sg6q83019Y6uz5cLgCtHZo75nKuok-RLXAky_PDtgokBGAbxkyrXdVgoD-zia2Y0RFkFxdET4=w168-c-h100-fcrop64=1,0000110dfffff679-rw-v1.png",1,automobile,real,1,automobile,0.1131468266248703,1
openclip_vit_b_32,natural_gallery,1263,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SgaEfJMMGhO7uqpRxIQICa0Y3KtgmqKwVoVvZTndEtk7A871oufjIF8_--0ARAINSXt18ohWs=w148-c-h100-rw-v1.png,1,automobile,real,1,automobile,0.10632698237895966,1
openclip_vit_b_32,natural_gallery,1264,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SGwu86UMM2lEp3gZKtQewCNgj0JFDQ6P4sHtr0hDS3ADbGsLcGdHdKJcTDWUYrukmoJcaiS4Uy=w583-h454-pp-fcrop64=1,00000003fffffff4-rw-v1.png",1,automobile,real,1,automobile,0.11425197124481201,1
openclip_vit_b_32,natural_gallery,1265,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SHeVE4-UL2rrVmuIvRqumt-FRvWKi8xQi80vn6Z8AVNMiqP_MEalvpncAZgrLpS_Nte4SK0Q=w580-h468-pp-fcrop64=1,005c0000ffa2ffff-rw-v1.png",1,automobile,real,1,automobile,0.1146686002612114,1
openclip_vit_b_32,natural_gallery,1266,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SHNyhbmw-XCbR22xJctrkVmv9lcQPm11JU7dUgo9WmXX7NxvYu66D_FH79-vNC_NZb2b3DOdMk=w612-h436-pp-fcrop64=1,00000022ffffff96-rw-v1.png",1,automobile,real,1,automobile,0.10544904321432114,1
openclip_vit_b_32,natural_gallery,1267,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SHv6Rj7yMpV3asR81XpMyjGjg7Pg-t4awaDuvYROQ-7fbKcG0ZdnGUyVJYaPEi-GMP6kgcBAs=w340-c-h340-fcrop64=1,00000000ffffc554-rw-v1.png",1,automobile,real,8,ship,0.10590128600597382,0
openclip_vit_b_32,natural_gallery,1268,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SJ92g2SqyH8rqXSon_wpxB748AStTEK-2eGd--epBwXILs12ZS9k9nTp38ASFv-yCpjhIX3GX8=w589-h369-pp-rw-v1.png,1,automobile,real,1,automobile,0.10415096580982208,1
openclip_vit_b_32,natural_gallery,1269,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SJVCzWnqaV2msrYWJFPb80uVAbqDtrIrFD7YUc1XHq_Ex4RmFtr62LYdq8TBACk_szeAkGV60=w402-h424-pp-fcrop64=1,00140000ffeaffff-rw-v1.png",1,automobile,real,1,automobile,0.11052583158016205,1
openclip_vit_b_32,natural_gallery,1270,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SK3-VvMf87Z1uOIggVFFY7sMuXiQgj30utEB-ij5MHqESi8-07sRE_UGmVPwnANzLgwBfn4Q=w468-h525-pp-fcrop64=1,0000000effffffd3-rw-v1.png",1,automobile,real,1,automobile,0.10980810970067978,1
openclip_vit_b_32,natural_gallery,1271,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SkABg_M0iyDZ-2cb72r9_zRC_c1FtFdw4TjJmuzoemYfO8p4k0OyahC5UbW7FeX_hO6yhX080=w801-h534-pp-rw-v1.png,1,automobile,real,1,automobile,0.10918780416250229,1
openclip_vit_b_32,natural_gallery,1272,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SkaQk8jFFZqS-BnV3yFHkmhHyNGcuZ3tzeJhTEOi0ziZ3i7DdfmbXt9uWXlBTzGVVPpMgwGkmY=w573-h463-pp-fcrop64=1,00100000ffeeffff-rw-v1.png",1,automobile,real,1,automobile,0.11403363943099976,1
openclip_vit_b_32,natural_gallery,1273,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SKmdWwJsqzie2bkKgoUvSgcbQkxffUk8V72zlUr_Hg0KOLYCbqUQ1z8pV2A0GgLPD4dR-OuA=w535-h391-pp-fcrop64=1,00000000fffeffff-rw-v1.png",1,automobile,real,1,automobile,0.10857508331537247,1
openclip_vit_b_32,natural_gallery,1274,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SKMyzcUQCVbYoEVWKgUr5NdHz90D_I9eEo63MtBRaVs3GGy6CmiiG0VLxFSY8mUUvqel3IwtY3=w588-h390-pp-fcrop64=1,0000002fffffff6f-rw-v1.png",1,automobile,real,1,automobile,0.1095680296421051,1
openclip_vit_b_32,natural_gallery,1275,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SKnUCV8XYFCp5kGTmjCgpE6POMn4-E0AuYov4PzlbqS9v7hmYDKhmtgApRhfFjx0z1WoKqcyY=w621-h436-pp-rw-v1.png,1,automobile,real,1,automobile,0.11390869319438934,1
openclip_vit_b_32,natural_gallery,1276,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SkygZMh4PzqY0najS6dASmAgiQ3FExf8PGcek8pFC71egGYJsu-zb6XQr_C4oF1Xuf7C0ULg=w583-h375-pp-rw-v1.png,1,automobile,real,1,automobile,0.11234787851572037,1
openclip_vit_b_32,natural_gallery,1277,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SLcNIR8a04qnhPhkPB-dG_1-zcMkN9p9GqTFqQpvShmOSFjTZgLsw66LSZWaNDHbQUNRuKjDNL=w808-h538-pp-rw-v1.png,1,automobile,real,9,truck,0.10635460168123245,0
openclip_vit_b_32,natural_gallery,1278,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SLizoDFAy_Hq_9CG_20-WcNTV7_D45HQr-XnXQXEz4wT-0w7KP9BMtSnac2V_R8F61Rymksg=w586-h453-pp-fcrop64=1,00340000ffcaffff-rw-v1.png",1,automobile,real,1,automobile,0.11483769863843918,1
openclip_vit_b_32,natural_gallery,1279,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SlLOwsWgwIQBZahd49PAvwdJaE-aU11IfwWD2liPr5KL5mg0AFnFjihBH1WyDXJAp7pZkIm7k=w583-h388-pp-rw-v1.png,1,automobile,real,1,automobile,0.105831578373909,1
openclip_vit_b_32,natural_gallery,1280,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SmdwkwVRU0wxfDCbvJcE1B3cU3Xk3q_an_zWjAkdctCNor3jSlNWu9Ti9q4yg7wTsBO4kjvnA=w540-h418-pp-rw-v1.png,1,automobile,real,1,automobile,0.10470008105039597,1
openclip_vit_b_32,natural_gallery,1281,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SMfkuHod25mw1apIItInurTfTGBqwHwutZiy5f-c4wWkpoebeZNzhnEpuTTG90niCVh0bLUxla=w312-h379-pp-fcrop64=1,00000027ffffff87-rw-v1.png",1,automobile,real,1,automobile,0.11055411398410797,1
openclip_vit_b_32,natural_gallery,1282,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SmMONy0qeOO29RBhRRvoZDDTMFqaNb2Y6HpT6BnIlRWjChRm14AqYwgv-D57pCSNc-qnHwB-8=w163-c-h124-fcrop64=1,03d30000f9c2ffff-rw-v1.png",1,automobile,real,1,automobile,0.10782254487276077,1
openclip_vit_b_32,natural_gallery,1283,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SmNg2sCKwJpvTrjirCQCJTnLQFMb8i0tH8bUvwsi5u9h849-vjtdw2fE8v6gAjT6i9Rd8bUX9A=w336-c-h336-rw-v1.png,1,automobile,real,0,airplane,0.1055605486035347,0
openclip_vit_b_32,natural_gallery,1284,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SnGFhXe0Hi-8H-AL1vs6x6JyEnzMLChh-ayiuTrZZZyoSOkhMeQPAgXHw8WZg55SQJdwgRtA=w535-h466-pp-rw-v1.png,1,automobile,real,1,automobile,0.11363688856363297,1
openclip_vit_b_32,natural_gallery,1285,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SO9os1ZVwkz9crsqBtt_RBxXR0ky--ByOJVvaB7s9Hny0sjB-HFFDV-OWQBDWHbNz04wxRqP9q=w583-h390-pp-rw-v1.png,1,automobile,real,9,truck,0.1089007705450058,0
openclip_vit_b_32,natural_gallery,1286,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Sot9oQor9IESj4yHPFWM7Ca4GGrfi1vyZdfrdERFGhNHRqBO1FuIYuvXzspFkJRdohNGfabrA=w469-h408-pp-rw-v1.png,1,automobile,real,1,automobile,0.10882065445184708,1
openclip_vit_b_32,natural_gallery,1287,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SOZCaE5Jsajnnlt43hzABPZ4fDawckzh0T4j1uwMLPnehMBifpahmHNX3thZU_i1JRvDjRluc=w432-c-h259-rw-v1.png,1,automobile,real,1,automobile,0.11340820789337158,1
openclip_vit_b_32,natural_gallery,1288,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Sp86jPTFZEw41B0djm6jEDuqbb6xOSzSgG-iPaVp_0k_thsXcMF5yRQ5OaSL1rFoyjnryny7c=w552-h436-pp-rw-v1.png,1,automobile,real,1,automobile,0.10809306055307388,1
openclip_vit_b_32,natural_gallery,1289,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SPfxfYIUIKbhQ02HlYa4G0iVAbvkr8REXp54NLmJQClSLSS-CY3df4qMAEMBbURZ2p0vimxZc=w568-h373-pp-rw-v1.png,1,automobile,real,1,automobile,0.1069197803735733,1
openclip_vit_b_32,natural_gallery,1290,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SPNFCMxSJG0QflwLu2elwUnv4BwWYNrxN9wNYhZHulJfIIJWoITUF8GE1QEFnZBJ6OcUlKsD__=w307-h427-pp-fcrop64=1,0000003affffff4f-rw-v1.png",1,automobile,real,1,automobile,0.10531141608953476,1
openclip_vit_b_32,natural_gallery,1291,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SPPwLzdXF4FJJPbwspitlIHPWHUMh9ighwDoeFgvQx8Vxn2Fny2dmCPlIOK6Oj6-DvqMgVgIXK=w792-h543-pp-fcrop64=1,00000004fffffff2-rw-v1.png",1,automobile,real,1,automobile,0.10491205006837845,1
openclip_vit_b_32,natural_gallery,1292,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Sq3iVy39mJWreiAT_avDrf4UTUGd3yi26kvlFvUmafexB9uglUBpaA_nfgm8WXzWLtn1Mn92k_=w336-c-h336-fcrop64=1,00000000ffffffff-rw-v1.png",1,automobile,real,1,automobile,0.10813140869140625,1
openclip_vit_b_32,natural_gallery,1293,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Sq65ORZNfA1Td-OHuJmJEyrhB9EQr0cZwKlwu6SMsAyzhOpx24mJtGPEaHbm0MIhIhKlnEpA=w660-h412-pp-rw-v1.png,1,automobile,real,9,truck,0.10625099390745163,0
openclip_vit_b_32,natural_gallery,1294,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SQ_cTq5ybTTCfyeJuA3l4gl_0R6R5V6c_LihylVIuODCRuhWwi9JL4FlmZQVQQBflk_CRpHE4X=w501-h538-pp-fcrop64=1,00120000ffecffff-rw-v1.png",1,automobile,real,1,automobile,0.11155226081609726,1
openclip_vit_b_32,natural_gallery,1295,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SQIknKFyV2FQrqI6_-vrsHc3mvbUjXZcbqyt_4fAqKl-SpNdBosgzXWzizfXoCTeWeI_gkz_g=w555-h436-pp-rw-v1.png,1,automobile,real,1,automobile,0.11473182588815689,1
openclip_vit_b_32,natural_gallery,1296,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Sr7tW86PLXGQNc21RdaYSA1nMdfM1uYzOt4t0XWrfuW38o4RGl67KI-N3z0QPuyClQ46hIzg=w552-h409-pp-rw-v1.png,1,automobile,real,1,automobile,0.11326012015342712,1
openclip_vit_b_32,natural_gallery,1297,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SrAGUNvtJ9o4BiJwsPrPxhAiDAF4wVo7LBaU9rULpDeYmkEpzZwL8x2slps5PUoiU_bDVStPA=w1173-h550-pp-rw-v1.png,1,automobile,real,8,ship,0.10730091482400894,0
openclip_vit_b_32,natural_gallery,1298,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SRbDV6RBokA3QyMOjdR52GHQk_f36OsOSSHwVwIOZ__qe8UNSZtkoMIfi7w3jAiZAJroc0SEg=w582-h396-pp-rw-v1.png,1,automobile,real,1,automobile,0.10662297904491425,1
openclip_vit_b_32,natural_gallery,1299,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SrGtYTLvWE-wqGxPN1nYy0ZnTTnv8mKg9E1sOnRnLOpT0O3mdZbL7XKL-QI3nNymMSBjnGjvTD=w630-h420-pp-fcrop64=1,00000011ffffffc9-rw-v1.png",1,automobile,real,1,automobile,0.11013462394475937,1
openclip_vit_b_32,natural_gallery,1300,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SrH6wZtN2OYgZGk3cNanyx4XFlhUbSzDkDxnB0tNB81uJgcu0obVWWhV0aM4UOR2XMUQTDrQ=w580-h438-pp-rw-v1.png,1,automobile,real,1,automobile,0.10576823353767395,1
openclip_vit_b_32,natural_gallery,1301,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SrO5bxY2vFFgyjp5dKXuc2kSe6CqpOHJ-A4N_9EOgzNUw3A9bBMOV8Ugd1beejIpyYD25GWw=w580-h468-pp-rw-v1.png,1,automobile,real,1,automobile,0.1145031601190567,1
openclip_vit_b_32,natural_gallery,1302,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SRoTZY-Xu14IAWmG_7o7rRsvWJIwfV4xDcXZR0VLGjUAk71qxHECGTzFLKG3puVXiZqn28-_0=w543-h414-pp-rw-v1.png,1,automobile,real,1,automobile,0.11122392117977142,1
openclip_vit_b_32,natural_gallery,1303,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SRsT38VcyjGVpdDQcoVTZ5LhyDAJuSjdzpvxdcudauM4-dWOytarZ5ZA7ssUoifd7oPdGMKQ=w336-c-h336-fcrop64=1,49990000b665ffff-rw-v1.png",1,automobile,real,1,automobile,0.11042250692844391,1
openclip_vit_b_32,natural_gallery,1304,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SSjOMTmf7ZK-rVaH0DLqh3q8zet7YLnfw2FFsnKpWr_Q17RYyozssyPaVu6EZfQvnv5zm69hDE=w598-h490-pp-rw-v1.png,1,automobile,real,1,automobile,0.11179069429636002,1
openclip_vit_b_32,natural_gallery,1305,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_St2vcUwgyQCrGbl4Bnb6caFF6pjLUdkm9pSUTLJDkfBYhcTLEptTvsYy1sYZ94EX2hFrVexA=w559-h417-pp-fcrop64=1,00510000ffadffff-rw-v1.png",1,automobile,real,9,truck,0.10357902199029922,0
openclip_vit_b_32,natural_gallery,1306,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_STDT69Y24XbxlwjPHtHtWIp1iz-rbvd75C2iYyK3wtdqzsWCxoRK2_-ujm8v1FkyFSl-UIHv4=w594-h463-pp-fcrop64=1,0000000bffffffdb-rw-v1.png",1,automobile,real,1,automobile,0.11089617758989334,1
openclip_vit_b_32,natural_gallery,1307,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_STMd9uCDpXdd5Ipn1kao--hv3qseDIBibc_JIT8WOmJafNJFzDCBiPk4A4BLmLIR22Q-7jSgM=w585-h373-pp-rw-v1.png,1,automobile,real,7,horse,0.10675235092639923,0
openclip_vit_b_32,natural_gallery,1308,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SucF0Dok3nA59-UZfigALokIR52LqMcPjYs7ohYd48dVMf4oL64RGCUndDqKXtYu-wuPRF-tI=w603-h417-pp-fcrop64=1,0000000cffffffda-rw-v1.png",1,automobile,real,1,automobile,0.10818653553724289,1
openclip_vit_b_32,natural_gallery,1309,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SUeBhxy6bTufMXprkv3ODh-21YXfUI4uKyXKjIGajAmZyXm7h5X9EV2-XttRUTRXZDjLVtZw=w519-h408-pp-rw-v1.png,1,automobile,real,8,ship,0.10824603587388992,0
openclip_vit_b_32,natural_gallery,1310,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SueyZD7--Vy_RIe4BSZA5dRyjkyhC_y_6GLmjUX5Y1E5Hyc2zII8lGeebtXWXRQbq6uEjqW1c=w118-c-h171-rw-v1.png,1,automobile,real,9,truck,0.10463011264801025,0
openclip_vit_b_32,natural_gallery,1311,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_SuNE-_nAD6OVLQXtikKIX2F3K-juDmlCnCR1SOm21e_u-J9mGqaagLujIQm7a7W0AgbsE5tv4n=w562-h468-pp-fcrop64=1,00230000ffdbffff-rw-v1.png",1,automobile,real,1,automobile,0.10343513637781143,1
