model,dataset,axis,transform,level,image_id,true_label,true_label_name,pred_label,pred_label_name,confidence,correct
yolo26n_cls,cifar10,appearance,pixelate,0,1312,6,frog,1,automobile,0.9461257457733154,0
yolo26n_cls,cifar10,appearance,pixelate,0,1313,1,automobile,1,automobile,0.9999929666519165,1
yolo26n_cls,cifar10,appearance,pixelate,0,1314,9,truck,1,automobile,0.999923825263977,0
yolo26n_cls,cifar10,appearance,pixelate,0,1315,4,deer,4,deer,0.9283996820449829,1
yolo26n_cls,cifar10,appearance,pixelate,0,1316,5,dog,5,dog,0.9585469961166382,1
yolo26n_cls,cifar10,appearance,pixelate,0,1317,9,truck,1,automobile,0.9124103784561157,0
yolo26n_cls,cifar10,appearance,pixelate,0,1318,5,dog,3,cat,0.7415855526924133,0
yolo26n_cls,cifar10,appearance,pixelate,0,1319,0,airplane,1,automobile,0.9739248752593994,0
yolo26n_cls,cifar10,appearance,pixelate,0,1320,7,horse,1,automobile,0.7398061752319336,0
yolo26n_cls,cifar10,appearance,pixelate,0,1321,2,bird,2,bird,0.855658233165741,1
yolo26n_cls,cifar10,appearance,pixelate,0,1322,0,airplane,1,automobile,0.9999731779098511,0
yolo26n_cls,cifar10,appearance,pixelate,0,1323,0,airplane,1,automobile,0.8541293740272522,0
yolo26n_cls,cifar10,appearance,pixelate,0,1324,4,deer,4,deer,0.9850478172302246,1
yolo26n_cls,cifar10,appearance,pixelate,0,1325,2,bird,3,cat,0.37256377935409546,0
yolo26n_cls,cifar10,appearance,pixelate,0,1326,6,frog,4,deer,0.9992092847824097,0
yolo26n_cls,cifar10,appearance,pixelate,0,1327,6,frog,4,deer,0.7375375032424927,0
yolo26n_cls,cifar10,appearance,pixelate,0,1328,5,dog,4,deer,0.9633849263191223,0
yolo26n_cls,cifar10,appearance,pixelate,0,1329,5,dog,1,automobile,0.9978559613227844,0
yolo26n_cls,cifar10,appearance,pixelate,0,1330,2,bird,1,automobile,0.9652740359306335,0
yolo26n_cls,cifar10,appearance,pixelate,0,1331,8,ship,1,automobile,0.9895102977752686,0
yolo26n_cls,cifar10,appearance,pixelate,0,1332,1,automobile,1,automobile,0.9999998807907104,1
yolo26n_cls,cifar10,appearance,pixelate,0,1333,7,horse,1,automobile,0.9998433589935303,0
yolo26n_cls,cifar10,appearance,pixelate,0,1334,3,cat,3,cat,0.7108206748962402,1
yolo26n_cls,cifar10,appearance,pixelate,0,1335,1,automobile,1,automobile,0.9999912977218628,1
yolo26n_cls,cifar10,appearance,pixelate,0,1336,4,deer,4,deer,0.7038804888725281,1
yolo26n_cls,cifar10,appearance,pixelate,0,1337,5,dog,3,cat,0.6000953316688538,0
yolo26n_cls,cifar10,appearance,pixelate,0,1338,6,frog,1,automobile,0.9796212911605835,0
yolo26n_cls,cifar10,appearance,pixelate,0,1339,5,dog,4,deer,0.9553879499435425,0
yolo26n_cls,cifar10,appearance,pixelate,0,1340,1,automobile,1,automobile,0.9999759197235107,1
yolo26n_cls,cifar10,appearance,pixelate,0,1341,4,deer,1,automobile,0.9982871413230896,0
yolo26n_cls,cifar10,appearance,pixelate,0,1342,7,horse,1,automobile,0.9063571095466614,0
yolo26n_cls,cifar10,appearance,pixelate,0,1343,0,airplane,1,automobile,0.9816429018974304,0
yolo26n_cls,cifar10,appearance,pixelate,0,1344,9,truck,1,automobile,0.9999886751174927,0
yolo26n_cls,cifar10,appearance,pixelate,0,1345,4,deer,1,automobile,0.4205370545387268,0
yolo26n_cls,cifar10,appearance,pixelate,0,1346,3,cat,1,automobile,0.9780558347702026,0
yolo26n_cls,cifar10,appearance,pixelate,0,1347,8,ship,1,automobile,0.9955556988716125,0
yolo26n_cls,cifar10,appearance,pixelate,0,1348,2,bird,1,automobile,0.9550073742866516,0
yolo26n_cls,cifar10,appearance,pixelate,0,1349,8,ship,1,automobile,0.9941056966781616,0
yolo26n_cls,cifar10,appearance,pixelate,0,1350,4,deer,4,deer,0.9991970658302307,1
yolo26n_cls,cifar10,appearance,pixelate,0,1351,7,horse,4,deer,0.8131571412086487,0
yolo26n_cls,cifar10,appearance,pixelate,0,1352,2,bird,1,automobile,0.9910464882850647,0
yolo26n_cls,cifar10,appearance,pixelate,0,1353,3,cat,1,automobile,0.9627735018730164,0
yolo26n_cls,cifar10,appearance,pixelate,0,1354,1,automobile,1,automobile,0.9999977350234985,1
yolo26n_cls,cifar10,appearance,pixelate,0,1355,5,dog,1,automobile,0.9822306036949158,0
yolo26n_cls,cifar10,appearance,pixelate,0,1356,2,bird,3,cat,0.714461624622345,0
yolo26n_cls,cifar10,appearance,pixelate,0,1357,9,truck,1,automobile,0.9999867677688599,0
yolo26n_cls,cifar10,appearance,pixelate,0,1358,8,ship,1,automobile,0.9957601428031921,0
yolo26n_cls,cifar10,appearance,pixelate,0,1359,9,truck,1,automobile,1.0,0
yolo26n_cls,cifar10,appearance,pixelate,0,1360,7,horse,1,automobile,0.43441569805145264,0
yolo26n_cls,cifar10,appearance,pixelate,0,1361,9,truck,1,automobile,0.9999970197677612,0
yolo26n_cls,cifar10,appearance,pixelate,0,1362,5,dog,2,bird,0.9854074120521545,0
yolo26n_cls,cifar10,appearance,pixelate,0,1363,1,automobile,1,automobile,0.9999947547912598,1
yolo26n_cls,cifar10,appearance,pixelate,0,1364,4,deer,2,bird,0.483430951833725,0
yolo26n_cls,cifar10,appearance,pixelate,0,1365,0,airplane,2,bird,0.9999333620071411,0
yolo26n_cls,cifar10,appearance,pixelate,0,1366,8,ship,1,automobile,0.8163023591041565,0
yolo26n_cls,cifar10,appearance,pixelate,0,1367,2,bird,2,bird,0.8913750648498535,1
yolo26n_cls,cifar10,appearance,pixelate,0,1368,3,cat,3,cat,0.46272310614585876,1
yolo26n_cls,cifar10,appearance,pixelate,0,1369,8,ship,1,automobile,0.9990018010139465,0
yolo26n_cls,cifar10,appearance,pixelate,0,1370,9,truck,1,automobile,0.999998927116394,0
yolo26n_cls,cifar10,appearance,pixelate,0,1371,1,automobile,2,bird,0.6968048214912415,0
yolo26n_cls,cifar10,appearance,pixelate,0,1372,1,automobile,1,automobile,0.9999980926513672,1
yolo26n_cls,cifar10,appearance,pixelate,0,1373,3,cat,4,deer,0.9932951331138611,0
yolo26n_cls,cifar10,appearance,pixelate,0,1374,2,bird,2,bird,0.9993209838867188,1
yolo26n_cls,cifar10,appearance,pixelate,0,1375,4,deer,1,automobile,0.918891191482544,0
yolo26n_cls,cifar10,appearance,pixelate,0,1376,9,truck,1,automobile,0.9999996423721313,0
yolo26n_cls,cifar10,appearance,pixelate,0,1377,3,cat,4,deer,0.9913301467895508,0
yolo26n_cls,cifar10,appearance,pixelate,0,1378,1,automobile,1,automobile,0.9999984502792358,1
yolo26n_cls,cifar10,appearance,pixelate,0,1379,7,horse,1,automobile,0.999861478805542,0
yolo26n_cls,cifar10,appearance,pixelate,0,1380,4,deer,1,automobile,0.9527319669723511,0
yolo26n_cls,cifar10,appearance,pixelate,0,1381,6,frog,1,automobile,0.9999514818191528,0
yolo26n_cls,cifar10,appearance,pixelate,0,1382,2,bird,1,automobile,0.9223904609680176,0
yolo26n_cls,cifar10,appearance,pixelate,0,1383,8,ship,1,automobile,0.9815999865531921,0
yolo26n_cls,cifar10,appearance,pixelate,0,1384,9,truck,1,automobile,0.9999858140945435,0
yolo26n_cls,cifar10,appearance,pixelate,0,1385,5,dog,3,cat,0.740225613117218,0
yolo26n_cls,cifar10,appearance,pixelate,0,1386,3,cat,4,deer,0.6332854628562927,0
yolo26n_cls,cifar10,appearance,pixelate,0,1387,9,truck,1,automobile,0.9980941414833069,0
yolo26n_cls,cifar10,appearance,pixelate,0,1388,5,dog,4,deer,0.941343367099762,0
yolo26n_cls,cifar10,appearance,pixelate,0,1389,5,dog,4,deer,0.855126142501831,0
yolo26n_cls,cifar10,appearance,pixelate,0,1390,6,frog,1,automobile,0.9994366765022278,0
yolo26n_cls,cifar10,appearance,pixelate,0,1391,7,horse,1,automobile,0.9999295473098755,0
yolo26n_cls,cifar10,appearance,pixelate,0,1392,2,bird,2,bird,0.9795717597007751,1
yolo26n_cls,cifar10,appearance,pixelate,0,1393,4,deer,4,deer,0.9985352754592896,1
yolo26n_cls,cifar10,appearance,pixelate,0,1394,6,frog,4,deer,0.6633225679397583,0
yolo26n_cls,cifar10,appearance,pixelate,0,1395,3,cat,1,automobile,0.9121514558792114,0
yolo26n_cls,cifar10,appearance,pixelate,0,1396,1,automobile,1,automobile,0.9997971653938293,1
yolo26n_cls,cifar10,appearance,pixelate,0,1397,0,airplane,2,bird,0.9980694651603699,0
yolo26n_cls,cifar10,appearance,pixelate,0,1398,7,horse,1,automobile,0.9659664034843445,0
yolo26n_cls,cifar10,appearance,pixelate,0,1399,2,bird,2,bird,0.9152888655662537,1
yolo26n_cls,cifar10,appearance,pixelate,0,1400,5,dog,5,dog,0.6350676417350769,1
yolo26n_cls,cifar10,appearance,pixelate,0,1401,4,deer,1,automobile,0.954914391040802,0
yolo26n_cls,cifar10,appearance,pixelate,0,1402,7,horse,1,automobile,0.9999985694885254,0
yolo26n_cls,cifar10,appearance,pixelate,0,1403,6,frog,4,deer,0.7915412187576294,0
yolo26n_cls,cifar10,appearance,pixelate,0,1404,1,automobile,1,automobile,0.9999852180480957,1
yolo26n_cls,cifar10,appearance,pixelate,0,1405,1,automobile,1,automobile,0.9999972581863403,1
yolo26n_cls,cifar10,appearance,pixelate,0,1406,9,truck,1,automobile,0.9998810291290283,0
yolo26n_cls,cifar10,appearance,pixelate,0,1407,8,ship,1,automobile,0.9997902512550354,0
yolo26n_cls,cifar10,appearance,pixelate,0,1408,1,automobile,1,automobile,1.0,1
yolo26n_cls,cifar10,appearance,pixelate,0,1409,0,airplane,1,automobile,0.8687429428100586,0
yolo26n_cls,cifar10,appearance,pixelate,0,1410,1,automobile,1,automobile,0.999983549118042,1
yolo26n_cls,cifar10,appearance,pixelate,0,1411,3,cat,4,deer,0.9926332831382751,0
yolo26n_cls,cifar10,appearance,pixelate,0,1412,1,automobile,1,automobile,0.9999796152114868,1
yolo26n_cls,cifar10,appearance,pixelate,0,1413,1,automobile,1,automobile,1.0,1
yolo26n_cls,cifar10,appearance,pixelate,0,1414,1,automobile,1,automobile,0.9999866485595703,1
yolo26n_cls,cifar10,appearance,pixelate,0,1415,7,horse,1,automobile,0.9654843807220459,0
yolo26n_cls,cifar10,appearance,pixelate,0,1416,3,cat,3,cat,0.999010443687439,1
yolo26n_cls,cifar10,appearance,pixelate,0,1417,9,truck,1,automobile,0.9888807535171509,0
yolo26n_cls,cifar10,appearance,pixelate,0,1418,6,frog,1,automobile,0.6460527777671814,0
yolo26n_cls,cifar10,appearance,pixelate,0,1419,8,ship,1,automobile,0.5227783918380737,0
yolo26n_cls,cifar10,appearance,pixelate,0,1420,4,deer,1,automobile,0.9006573557853699,0
yolo26n_cls,cifar10,appearance,pixelate,0,1421,6,frog,1,automobile,0.9966020584106445,0
yolo26n_cls,cifar10,appearance,pixelate,0,1422,8,ship,1,automobile,0.5338854789733887,0
yolo26n_cls,cifar10,appearance,pixelate,0,1423,4,deer,1,automobile,0.9785273671150208,0
yolo26n_cls,cifar10,appearance,pixelate,0,1424,9,truck,1,automobile,0.9999451637268066,0
yolo26n_cls,cifar10,appearance,pixelate,0,1425,4,deer,4,deer,0.9737531542778015,1
yolo26n_cls,cifar10,appearance,pixelate,0,1426,7,horse,1,automobile,0.9999630451202393,0
yolo26n_cls,cifar10,appearance,pixelate,0,1427,9,truck,1,automobile,0.9999908208847046,0
yolo26n_cls,cifar10,appearance,pixelate,0,1428,7,horse,1,automobile,0.9880174398422241,0
yolo26n_cls,cifar10,appearance,pixelate,0,1429,6,frog,1,automobile,0.9984623193740845,0
yolo26n_cls,cifar10,appearance,pixelate,0,1430,8,ship,1,automobile,0.9994145631790161,0
yolo26n_cls,cifar10,appearance,pixelate,0,1431,4,deer,1,automobile,0.9713558554649353,0
yolo26n_cls,cifar10,appearance,pixelate,0,1432,9,truck,1,automobile,0.9999103546142578,0
yolo26n_cls,cifar10,appearance,pixelate,0,1433,7,horse,4,deer,0.5862979888916016,0
yolo26n_cls,cifar10,appearance,pixelate,0,1434,0,airplane,1,automobile,0.9375184774398804,0
yolo26n_cls,cifar10,appearance,pixelate,0,1435,1,automobile,1,automobile,0.5029532313346863,1
yolo26n_cls,cifar10,appearance,pixelate,0,1436,6,frog,4,deer,0.40768828988075256,0
yolo26n_cls,cifar10,appearance,pixelate,0,1437,1,automobile,1,automobile,0.9999955892562866,1
yolo26n_cls,cifar10,appearance,pixelate,0,1438,5,dog,1,automobile,0.4615379869937897,0
yolo26n_cls,cifar10,appearance,pixelate,0,1439,9,truck,1,automobile,0.9999996423721313,0
yolo26n_cls,cifar10,appearance,pixelate,0,1440,0,airplane,3,cat,0.9026643633842468,0
yolo26n_cls,cifar10,appearance,pixelate,0,1441,4,deer,4,deer,0.8693783283233643,1
yolo26n_cls,cifar10,appearance,pixelate,0,1442,3,cat,4,deer,0.9919237494468689,0
yolo26n_cls,cifar10,appearance,pixelate,0,1443,4,deer,1,automobile,0.9607455134391785,0
yolo26n_cls,cifar10,appearance,pixelate,0,1444,1,automobile,1,automobile,0.9999520778656006,1
yolo26n_cls,cifar10,appearance,pixelate,0,1445,3,cat,4,deer,0.9995629191398621,0
yolo26n_cls,cifar10,appearance,pixelate,0,1446,0,airplane,1,automobile,0.8678708672523499,0
yolo26n_cls,cifar10,appearance,pixelate,0,1447,8,ship,1,automobile,0.9991787075996399,0
yolo26n_cls,cifar10,appearance,pixelate,0,1448,4,deer,4,deer,0.2859843075275421,1
yolo26n_cls,cifar10,appearance,pixelate,0,1449,6,frog,4,deer,0.9933956265449524,0
yolo26n_cls,cifar10,appearance,pixelate,0,1450,2,bird,3,cat,0.7488366961479187,0
yolo26n_cls,cifar10,appearance,pixelate,0,1451,2,bird,1,automobile,0.8015788197517395,0
yolo26n_cls,cifar10,appearance,pixelate,0,1452,6,frog,4,deer,0.9811168313026428,0
yolo26n_cls,cifar10,appearance,pixelate,0,1453,5,dog,1,automobile,0.9988604784011841,0
yolo26n_cls,cifar10,appearance,pixelate,0,1454,3,cat,3,cat,0.6197200417518616,1
yolo26n_cls,cifar10,appearance,pixelate,0,1455,6,frog,1,automobile,0.9995157718658447,0
yolo26n_cls,cifar10,appearance,pixelate,0,1456,2,bird,1,automobile,0.8648381233215332,0
yolo26n_cls,cifar10,appearance,pixelate,0,1457,1,automobile,1,automobile,0.999998927116394,1
yolo26n_cls,cifar10,appearance,pixelate,0,1458,1,automobile,1,automobile,0.9999997615814209,1
yolo26n_cls,cifar10,appearance,pixelate,0,1459,8,ship,1,automobile,0.9597895741462708,0
yolo26n_cls,cifar10,appearance,pixelate,0,1460,6,frog,1,automobile,0.9998351335525513,0
yolo26n_cls,cifar10,appearance,pixelate,0,1461,0,airplane,0,airplane,0.6927046179771423,1
yolo26n_cls,cifar10,appearance,pixelate,0,1462,4,deer,1,automobile,0.6371564865112305,0
yolo26n_cls,cifar10,appearance,pixelate,0,1463,0,airplane,1,automobile,0.9983491897583008,0
yolo26n_cls,cifar10,appearance,pixelate,0,1464,1,automobile,1,automobile,0.9999874830245972,1
yolo26n_cls,cifar10,appearance,pixelate,0,1465,9,truck,1,automobile,0.9989913105964661,0
yolo26n_cls,cifar10,appearance,pixelate,0,1466,7,horse,1,automobile,0.9356505870819092,0
yolo26n_cls,cifar10,appearance,pixelate,0,1467,1,automobile,1,automobile,0.9999948740005493,1
yolo26n_cls,cifar10,appearance,pixelate,0,1468,3,cat,3,cat,0.831327497959137,1
yolo26n_cls,cifar10,appearance,pixelate,0,1469,7,horse,4,deer,0.9786992073059082,0
yolo26n_cls,cifar10,appearance,pixelate,0,1470,7,horse,1,automobile,0.9997918009757996,0
yolo26n_cls,cifar10,appearance,pixelate,0,1471,8,ship,1,automobile,0.999875545501709,0
yolo26n_cls,cifar10,appearance,pixelate,0,1472,7,horse,1,automobile,0.9976956248283386,0
yolo26n_cls,cifar10,appearance,pixelate,0,1473,7,horse,1,automobile,0.9998117089271545,0
yolo26n_cls,cifar10,appearance,pixelate,0,1474,3,cat,4,deer,0.723816454410553,0
yolo26n_cls,cifar10,appearance,pixelate,0,1475,9,truck,1,automobile,0.9999996423721313,0
yolo26n_cls,cifar10,appearance,pixelate,0,1476,7,horse,1,automobile,0.9996581077575684,0
yolo26n_cls,cifar10,appearance,pixelate,0,1477,7,horse,1,automobile,0.9545144438743591,0
yolo26n_cls,cifar10,appearance,pixelate,0,1478,7,horse,1,automobile,0.9993764758110046,0
yolo26n_cls,cifar10,appearance,pixelate,0,1479,2,bird,1,automobile,0.9995458722114563,0
yolo26n_cls,cifar10,appearance,pixelate,0,1480,1,automobile,1,automobile,0.9998592138290405,1
yolo26n_cls,cifar10,appearance,pixelate,0,1481,2,bird,2,bird,0.9999178647994995,1
yolo26n_cls,cifar10,appearance,pixelate,0,1482,8,ship,1,automobile,0.9999879598617554,0
yolo26n_cls,cifar10,appearance,pixelate,0,1483,6,frog,1,automobile,0.7056892514228821,0
yolo26n_cls,cifar10,appearance,pixelate,0,1484,4,deer,4,deer,0.4879385232925415,1
yolo26n_cls,cifar10,appearance,pixelate,0,1485,0,airplane,2,bird,0.7606760859489441,0
yolo26n_cls,cifar10,appearance,pixelate,0,1486,7,horse,1,automobile,0.9001713991165161,0
yolo26n_cls,cifar10,appearance,pixelate,0,1487,9,truck,1,automobile,1.0,0
yolo26n_cls,cifar10,appearance,pixelate,0,1488,8,ship,1,automobile,0.9861467480659485,0
yolo26n_cls,cifar10,appearance,pixelate,0,1489,6,frog,1,automobile,0.5011548399925232,0
yolo26n_cls,cifar10,appearance,pixelate,0,1490,8,ship,1,automobile,0.99924635887146,0
yolo26n_cls,cifar10,appearance,pixelate,0,1491,4,deer,4,deer,0.9245744943618774,1
yolo26n_cls,cifar10,appearance,pixelate,0,1492,9,truck,1,automobile,0.9999990463256836,0
yolo26n_cls,cifar10,appearance,pixelate,0,1493,1,automobile,1,automobile,0.9999986886978149,1
yolo26n_cls,cifar10,appearance,pixelate,0,1494,7,horse,1,automobile,0.9963027238845825,0
yolo26n_cls,cifar10,appearance,pixelate,0,1495,2,bird,2,bird,0.9752529263496399,1
yolo26n_cls,cifar10,appearance,pixelate,0,1496,2,bird,2,bird,0.9722338914871216,1
yolo26n_cls,cifar10,appearance,pixelate,0,1497,8,ship,1,automobile,0.8628643751144409,0
yolo26n_cls,cifar10,appearance,pixelate,0,1498,5,dog,1,automobile,0.8964895009994507,0
yolo26n_cls,cifar10,appearance,pixelate,0,1499,8,ship,1,automobile,0.9999451637268066,0
yolo26n_cls,cifar10,appearance,pixelate,0,1500,1,automobile,1,automobile,1.0,1
yolo26n_cls,cifar10,appearance,pixelate,0,1501,2,bird,1,automobile,0.9992832541465759,0
yolo26n_cls,cifar10,appearance,pixelate,0,1502,2,bird,3,cat,0.9122633337974548,0
yolo26n_cls,cifar10,appearance,pixelate,0,1503,4,deer,1,automobile,0.8511132597923279,0
yolo26n_cls,cifar10,appearance,pixelate,0,1504,1,automobile,1,automobile,0.9999961853027344,1
yolo26n_cls,cifar10,appearance,pixelate,0,1505,2,bird,1,automobile,0.991058886051178,0
yolo26n_cls,cifar10,appearance,pixelate,0,1506,5,dog,1,automobile,0.9881066083908081,0
yolo26n_cls,cifar10,appearance,pixelate,0,1507,2,bird,1,automobile,0.9958966970443726,0
yolo26n_cls,cifar10,appearance,pixelate,0,1508,8,ship,1,automobile,0.999634861946106,0
yolo26n_cls,cifar10,appearance,pixelate,0,1509,1,automobile,1,automobile,0.999998927116394,1
yolo26n_cls,cifar10,appearance,pixelate,0,1510,8,ship,1,automobile,0.5088768601417542,0
yolo26n_cls,cifar10,appearance,pixelate,0,1511,1,automobile,1,automobile,0.9999203681945801,1
yolo26n_cls,cifar10,appearance,pixelate,0,1512,8,ship,1,automobile,0.9922284483909607,0
yolo26n_cls,cifar10,appearance,pixelate,0,1513,6,frog,4,deer,0.9940940737724304,0
yolo26n_cls,cifar10,appearance,pixelate,0,1514,0,airplane,1,automobile,0.9998573064804077,0
yolo26n_cls,cifar10,appearance,pixelate,0,1515,2,bird,2,bird,0.8669480085372925,1
yolo26n_cls,cifar10,appearance,pixelate,0,1516,4,deer,4,deer,0.9648088812828064,1
yolo26n_cls,cifar10,appearance,pixelate,0,1517,1,automobile,1,automobile,0.9999998807907104,1
yolo26n_cls,cifar10,appearance,pixelate,0,1518,3,cat,1,automobile,0.47833213210105896,0
yolo26n_cls,cifar10,appearance,pixelate,0,1519,6,frog,1,automobile,0.9999970197677612,0
yolo26n_cls,cifar10,appearance,pixelate,0,1520,7,horse,1,automobile,0.9578330516815186,0
yolo26n_cls,cifar10,appearance,pixelate,0,1521,7,horse,1,automobile,0.9998196959495544,0
yolo26n_cls,cifar10,appearance,pixelate,0,1522,4,deer,1,automobile,0.4696289002895355,0
yolo26n_cls,cifar10,appearance,pixelate,0,1523,4,deer,4,deer,0.9997046589851379,1
yolo26n_cls,cifar10,appearance,pixelate,0,1524,3,cat,1,automobile,0.6187865734100342,0
yolo26n_cls,cifar10,appearance,pixelate,0,1525,3,cat,3,cat,0.6372678875923157,1
yolo26n_cls,cifar10,appearance,pixelate,0,1526,4,deer,4,deer,0.9257096648216248,1
yolo26n_cls,cifar10,appearance,pixelate,0,1527,5,dog,4,deer,0.6029278039932251,0
yolo26n_cls,cifar10,appearance,pixelate,0,1528,2,bird,2,bird,0.999997615814209,1
yolo26n_cls,cifar10,appearance,pixelate,0,1529,4,deer,1,automobile,0.988102376461029,0
yolo26n_cls,cifar10,appearance,pixelate,0,1530,3,cat,1,automobile,0.9999725818634033,0
yolo26n_cls,cifar10,appearance,pixelate,0,1531,7,horse,1,automobile,0.892223596572876,0
yolo26n_cls,cifar10,appearance,pixelate,0,1532,8,ship,1,automobile,0.9670727849006653,0
yolo26n_cls,cifar10,appearance,pixelate,0,1533,4,deer,1,automobile,0.994766354560852,0
yolo26n_cls,cifar10,appearance,pixelate,0,1534,4,deer,1,automobile,0.693289041519165,0
yolo26n_cls,cifar10,appearance,pixelate,0,1535,4,deer,1,automobile,0.998960018157959,0
yolo26n_cls,cifar10,appearance,pixelate,0,1536,5,dog,4,deer,0.5835460424423218,0
yolo26n_cls,cifar10,appearance,pixelate,0,1537,4,deer,1,automobile,0.8971737623214722,0
yolo26n_cls,cifar10,appearance,pixelate,0,1538,3,cat,1,automobile,0.9977547526359558,0
yolo26n_cls,cifar10,appearance,pixelate,0,1539,2,bird,2,bird,0.54341059923172,1
yolo26n_cls,cifar10,appearance,pixelate,0,1540,8,ship,1,automobile,0.9138508439064026,0
yolo26n_cls,cifar10,appearance,pixelate,0,1541,4,deer,2,bird,0.5093055963516235,0
yolo26n_cls,cifar10,appearance,pixelate,0,1542,5,dog,4,deer,0.9551059007644653,0
yolo26n_cls,cifar10,appearance,pixelate,0,1543,5,dog,3,cat,0.423945814371109,0
yolo26n_cls,cifar10,appearance,pixelate,0,1544,4,deer,1,automobile,0.9130504131317139,0
yolo26n_cls,cifar10,appearance,pixelate,0,1545,1,automobile,1,automobile,0.999997615814209,1
yolo26n_cls,cifar10,appearance,pixelate,0,1546,4,deer,1,automobile,0.9424211978912354,0
yolo26n_cls,cifar10,appearance,pixelate,0,1547,2,bird,2,bird,0.9404628872871399,1
yolo26n_cls,cifar10,appearance,pixelate,0,1548,5,dog,4,deer,0.9931252002716064,0
yolo26n_cls,cifar10,appearance,pixelate,0,1549,1,automobile,1,automobile,0.9999924898147583,1
yolo26n_cls,cifar10,appearance,pixelate,0,1550,6,frog,1,automobile,0.9999994039535522,0
yolo26n_cls,cifar10,appearance,pixelate,0,1551,4,deer,1,automobile,0.6870823502540588,0
yolo26n_cls,cifar10,appearance,pixelate,0,1552,3,cat,1,automobile,0.9897974729537964,0
yolo26n_cls,cifar10,appearance,pixelate,0,1553,4,deer,1,automobile,0.9133761525154114,0
yolo26n_cls,cifar10,appearance,pixelate,0,1554,4,deer,1,automobile,0.5393484234809875,0
yolo26n_cls,cifar10,appearance,pixelate,0,1555,0,airplane,4,deer,0.5681143403053284,0
yolo26n_cls,cifar10,appearance,pixelate,0,1556,8,ship,1,automobile,0.68424391746521,0
yolo26n_cls,cifar10,appearance,pixelate,0,1557,8,ship,1,automobile,0.9649107456207275,0
yolo26n_cls,cifar10,appearance,pixelate,0,1558,4,deer,1,automobile,0.5315751433372498,0
yolo26n_cls,cifar10,appearance,pixelate,0,1559,5,dog,4,deer,0.946000874042511,0
yolo26n_cls,cifar10,appearance,pixelate,0,1560,7,horse,1,automobile,0.8243076205253601,0
yolo26n_cls,cifar10,appearance,pixelate,0,1561,5,dog,4,deer,0.8669483661651611,0
yolo26n_cls,cifar10,appearance,pixelate,0,1562,6,frog,1,automobile,0.9999995231628418,0
yolo26n_cls,cifar10,appearance,pixelate,0,1563,9,truck,1,automobile,0.9998352527618408,0
yolo26n_cls,cifar10,appearance,pixelate,0,1564,1,automobile,1,automobile,0.9998447895050049,1
yolo26n_cls,cifar10,appearance,pixelate,0,1565,6,frog,1,automobile,0.9984332919120789,0
yolo26n_cls,cifar10,appearance,pixelate,0,1566,7,horse,1,automobile,0.9999086856842041,0
yolo26n_cls,cifar10,appearance,pixelate,0,1567,2,bird,2,bird,0.5553502440452576,1
yolo26n_cls,cifar10,appearance,pixelate,0,1568,0,airplane,1,automobile,0.9998561143875122,0
yolo26n_cls,cifar10,appearance,pixelate,0,1569,1,automobile,1,automobile,1.0,1
yolo26n_cls,cifar10,appearance,pixelate,0,1570,4,deer,1,automobile,0.9998044371604919,0
yolo26n_cls,cifar10,appearance,pixelate,0,1571,5,dog,1,automobile,0.982089638710022,0
yolo26n_cls,cifar10,appearance,pixelate,0,1572,6,frog,1,automobile,0.9717109799385071,0
yolo26n_cls,cifar10,appearance,pixelate,0,1573,0,airplane,1,automobile,0.9999010562896729,0
yolo26n_cls,cifar10,appearance,pixelate,0,1574,0,airplane,1,automobile,0.9999071359634399,0
yolo26n_cls,cifar10,appearance,pixelate,0,1575,2,bird,2,bird,0.8537051677703857,1
yolo26n_cls,cifar10,appearance,pixelate,0,1576,7,horse,1,automobile,0.9827029705047607,0
yolo26n_cls,cifar10,appearance,pixelate,0,1577,5,dog,1,automobile,0.6597188711166382,0
yolo26n_cls,cifar10,appearance,pixelate,0,1578,6,frog,1,automobile,0.8840915560722351,0
yolo26n_cls,cifar10,appearance,pixelate,0,1579,0,airplane,1,automobile,0.9696257710456848,0
yolo26n_cls,cifar10,appearance,pixelate,0,1580,6,frog,4,deer,0.7367336750030518,0
yolo26n_cls,cifar10,appearance,pixelate,0,1581,2,bird,2,bird,0.9967350363731384,1
yolo26n_cls,cifar10,appearance,pixelate,0,1582,9,truck,1,automobile,0.9987873435020447,0
yolo26n_cls,cifar10,appearance,pixelate,0,1583,1,automobile,1,automobile,0.9999998807907104,1
yolo26n_cls,cifar10,appearance,pixelate,0,1584,7,horse,1,automobile,0.9988263249397278,0
yolo26n_cls,cifar10,appearance,pixelate,0,1585,7,horse,4,deer,0.950505256652832,0
yolo26n_cls,cifar10,appearance,pixelate,0,1586,5,dog,4,deer,0.4729742109775543,0
yolo26n_cls,cifar10,appearance,pixelate,0,1587,2,bird,2,bird,0.9993458390235901,1
yolo26n_cls,cifar10,appearance,pixelate,0,1588,5,dog,2,bird,0.7038583755493164,0
yolo26n_cls,cifar10,appearance,pixelate,0,1589,6,frog,1,automobile,0.9904396533966064,0
yolo26n_cls,cifar10,appearance,pixelate,0,1590,4,deer,3,cat,0.7001479268074036,0
yolo26n_cls,cifar10,appearance,pixelate,0,1591,1,automobile,1,automobile,0.997956395149231,1
