model,dataset,image_path,true_label,true_label_name,subtype,pred_label,pred_label_name,confidence,correct
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\automobile\automobile_cartoon_00750.png,1,automobile,cartoon,1,automobile,0.9690622687339783,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\automobile\automobile_real_00751.png,1,automobile,real,1,automobile,0.9982399940490723,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\automobile\automobile_cartoon_00752.png,1,automobile,cartoon,1,automobile,0.9999980926513672,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\automobile\automobile_real_00753.png,1,automobile,real,1,automobile,0.8116689920425415,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\automobile\automobile_abstract_00754.png,1,automobile,abstract,1,automobile,0.9997996687889099,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00594.png,2,bird,painting,2,bird,0.9999239444732666,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00595.png,2,bird,painting,2,bird,0.9999991655349731,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00596.png,2,bird,cartoon,2,bird,0.9999998807907104,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00597.png,2,bird,real,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00598.png,2,bird,sketch,2,bird,0.9999642372131348,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00599.png,2,bird,abstract,2,bird,0.9998704195022583,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00600.png,2,bird,abstract,2,bird,0.9984837174415588,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00601.png,2,bird,real,2,bird,0.9999619722366333,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00602.png,2,bird,real,2,bird,0.7516560554504395,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00603.png,2,bird,cartoon,2,bird,0.9986464381217957,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00604.png,2,bird,real,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00605.png,2,bird,painting,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00606.png,2,bird,cartoon,2,bird,0.9999995231628418,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00607.png,2,bird,real,2,bird,0.9999657869338989,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00608.png,2,bird,abstract,2,bird,0.9999184608459473,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00609.png,2,bird,real,3,cat,0.991733193397522,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00610.png,2,bird,abstract,0,airplane,0.7268916964530945,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00611.png,2,bird,real,2,bird,0.9999974966049194,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00612.png,2,bird,abstract,2,bird,0.9999351501464844,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00613.png,2,bird,cartoon,2,bird,0.9999997615814209,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00614.png,2,bird,cartoon,2,bird,0.9999902248382568,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00615.png,2,bird,sketch,2,bird,0.9999861717224121,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00616.png,2,bird,cartoon,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00617.png,2,bird,abstract,1,automobile,0.5694453120231628,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00618.png,2,bird,painting,2,bird,0.9999356269836426,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00619.png,2,bird,real,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00620.png,2,bird,cartoon,2,bird,0.9781202673912048,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00621.png,2,bird,real,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00622.png,2,bird,cartoon,2,bird,0.9999997615814209,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00623.png,2,bird,real,2,bird,0.9999986886978149,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00624.png,2,bird,cartoon,2,bird,0.9999998807907104,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00625.png,2,bird,real,2,bird,0.9999974966049194,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00626.png,2,bird,painting,2,bird,0.999985933303833,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00627.png,2,bird,sketch,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00628.png,2,bird,sketch,2,bird,0.9999740123748779,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00629.png,2,bird,real,2,bird,0.9999998807907104,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00630.png,2,bird,sketch,2,bird,0.9999994039535522,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00631.png,2,bird,cartoon,2,bird,0.999055802822113,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00632.png,2,bird,real,2,bird,0.8082844614982605,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00633.png,2,bird,real,2,bird,0.9998791217803955,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00634.png,2,bird,abstract,2,bird,0.9999227523803711,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00635.png,2,bird,sketch,0,airplane,0.9020455479621887,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00636.png,2,bird,abstract,2,bird,0.46192267537117004,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00637.png,2,bird,real,2,bird,0.7038007378578186,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00638.png,2,bird,painting,2,bird,0.9999992847442627,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00639.png,2,bird,painting,2,bird,0.9999027252197266,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00640.png,2,bird,real,2,bird,0.9999997615814209,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00641.png,2,bird,real,2,bird,0.9999279975891113,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00642.png,2,bird,real,2,bird,0.9999970197677612,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00643.png,2,bird,painting,2,bird,0.9999996423721313,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00644.png,2,bird,real,2,bird,0.9998051524162292,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00645.png,2,bird,real,2,bird,0.9651640057563782,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00646.png,2,bird,real,2,bird,0.9999985694885254,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00647.png,2,bird,abstract,2,bird,0.9992904663085938,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00648.png,2,bird,cartoon,2,bird,0.9931465983390808,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00649.png,2,bird,real,3,cat,0.7453504800796509,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00650.png,2,bird,real,2,bird,0.9999812841415405,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00651.png,2,bird,painting,2,bird,0.9984796643257141,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00652.png,2,bird,sketch,0,airplane,0.572981059551239,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00653.png,2,bird,sketch,2,bird,0.9838539361953735,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00654.png,2,bird,abstract,4,deer,0.9933393597602844,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00655.png,2,bird,painting,2,bird,0.9997439980506897,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00656.png,2,bird,real,2,bird,0.9999920129776001,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00657.png,2,bird,cartoon,2,bird,0.999998927116394,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00658.png,2,bird,painting,2,bird,0.9979003667831421,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00659.png,2,bird,real,2,bird,0.9991365075111389,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00660.png,2,bird,sketch,2,bird,0.9999992847442627,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00661.png,2,bird,abstract,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00662.png,2,bird,painting,2,bird,0.9999876022338867,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00663.png,2,bird,cartoon,2,bird,0.9999672174453735,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00664.png,2,bird,cartoon,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00665.png,2,bird,abstract,2,bird,0.9975454211235046,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00666.png,2,bird,sketch,2,bird,0.9995017051696777,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00667.png,2,bird,cartoon,2,bird,0.9999986886978149,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00668.png,2,bird,cartoon,2,bird,0.9999808073043823,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00669.png,2,bird,painting,2,bird,0.9995905756950378,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00670.png,2,bird,real,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00671.png,2,bird,real,2,bird,0.9999998807907104,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00672.png,2,bird,abstract,0,airplane,0.457288533449173,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00673.png,2,bird,abstract,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00674.png,2,bird,real,2,bird,0.9999918937683105,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00675.png,2,bird,real,2,bird,0.9998142123222351,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00676.png,2,bird,real,2,bird,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00677.png,2,bird,abstract,2,bird,0.9999608993530273,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00678.png,2,bird,sketch,2,bird,0.9999822378158569,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00679.png,2,bird,painting,2,bird,0.9925029277801514,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00680.png,2,bird,painting,2,bird,0.7455127239227295,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00681.png,2,bird,cartoon,2,bird,0.9999997615814209,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00682.png,2,bird,real,2,bird,0.999984622001648,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_painting_00683.png,2,bird,painting,2,bird,0.9999932050704956,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00684.png,2,bird,cartoon,2,bird,0.9427002668380737,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00685.png,2,bird,cartoon,2,bird,0.9999513626098633,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00686.png,2,bird,cartoon,2,bird,0.9999819993972778,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00687.png,2,bird,real,2,bird,0.8743122220039368,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00688.png,2,bird,sketch,2,bird,0.9999949932098389,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00689.png,2,bird,real,2,bird,0.9999997615814209,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00690.png,2,bird,real,2,bird,0.9996039271354675,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00691.png,2,bird,abstract,2,bird,0.9642277359962463,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00692.png,2,bird,real,2,bird,0.9999998807907104,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00693.png,2,bird,real,2,bird,0.9905181527137756,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_cartoon_00694.png,2,bird,cartoon,2,bird,0.9999997615814209,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_abstract_00695.png,2,bird,abstract,2,bird,0.9999788999557495,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_sketch_00696.png,2,bird,sketch,2,bird,0.9999951124191284,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00697.png,2,bird,real,2,bird,0.9989702701568604,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00698.png,2,bird,real,6,frog,0.38543441891670227,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\bird\bird_real_00699.png,2,bird,real,2,bird,0.999995231628418,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_cartoon_00624.png,3,cat,cartoon,3,cat,0.9918035268783569,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_abstract_00625.png,3,cat,abstract,3,cat,0.9994902610778809,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_sketch_00626.png,3,cat,sketch,3,cat,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_sketch_00627.png,3,cat,sketch,3,cat,0.9999446868896484,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_sketch_00628.png,3,cat,sketch,3,cat,0.9999138116836548,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_abstract_00629.png,3,cat,abstract,3,cat,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_sketch_00630.png,3,cat,sketch,3,cat,0.9999791383743286,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_painting_00631.png,3,cat,painting,3,cat,0.9999874830245972,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_sketch_00632.png,3,cat,sketch,3,cat,0.999995231628418,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_painting_00633.png,3,cat,painting,3,cat,0.9897251129150391,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_abstract_00634.png,3,cat,abstract,3,cat,1.0,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_abstract_00635.png,3,cat,abstract,3,cat,0.9999988079071045,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_real_00636.png,3,cat,real,3,cat,0.8365581631660461,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_painting_00637.png,3,cat,painting,3,cat,0.9999958276748657,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_abstract_00638.png,3,cat,abstract,3,cat,0.9999877214431763,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_abstract_00639.png,3,cat,abstract,3,cat,0.9985910058021545,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_real_00640.png,3,cat,real,2,bird,0.9958118200302124,0
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_abstract_00641.png,3,cat,abstract,3,cat,0.9923460483551025,1
yolo26n_cls,natural_gallery,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\test\cat\cat_abstract_00642.png,3,cat,abstract,3,cat,0.9999998807907104,1
