split,image_path,true_label,true_label_name,subtype,source_path
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00283.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\cardinal-art-print1.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00284.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (156).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00285.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\bird_drawing_robin.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00286.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\drawing-birds-44.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00287.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\5a4c43f41030e683390bdb37fe06146c.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00288.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\default (17).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00289.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\3_flying_birds_drawing_tutorial_cecilieo.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00290.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (259).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00291.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\abstract-birds-baby-bird-original-painting-by-madart-megan-duncanson.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00292.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (210).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00293.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\A2850c24cac9f429c9969482aa5c5433as.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00294.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\simple-bird-sketch-icon-vector-13230364.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00295.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\maxresdefault.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00296.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\Katie_makes_hero.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00297.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (38).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00298.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (103).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00299.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\57e11bbc82baa-robird-plumage.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00300.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\default (27).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00301.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\default (38).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00302.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\flying-hummingbird-and-abstract-flowers-turquoise-pink-watercolor-bird-artwork-suren-nersisyan.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00303.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\default (13).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00304.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (125).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00305.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (260).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00306.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\square.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00307.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\1996a1f9378338efdb1c6dcba3b9032f.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00308.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (180).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00309.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (50).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00310.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\cartoon-funny-bird-flying-isolated-on-white-background-free-vector.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00311.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\how-to-draw-a-bird-step-6.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00312.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (257).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00313.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\1d3a1a1aa9f765391e21a39c1a3ab05a-medium.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00314.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (56).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00315.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\Tropical+Bird+Art+Naples+FL+bhs.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00316.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\Abstract_Birds-1424606317l.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00317.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (205).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00318.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\BirdsofaFeather_product_800x.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00319.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (96).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00320.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (101).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00321.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\2.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00322.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\default (27).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00323.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (89).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00324.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\il_fullxfull.1482634147_4xm6.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00325.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (123).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00326.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (7).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00327.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\default (44).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00328.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\FLIGHT_OF_FANCY_Textured_Impasto_Bird_Oil_Painting_40657852071996.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00329.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\bird.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00330.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\default (19).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00331.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (116).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00332.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (150).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00333.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\default (4).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00334.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\MWldJhsUSLySgZkRjle5xQ.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00335.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (227).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00336.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\default (16).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00337.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\how-to-draw-a-cartoon-bird-featured-image-1200.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00338.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\bird-cartoon-hi.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00339.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\default (37).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00340.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\769646_poster.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00341.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (163).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00342.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (194).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00343.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (212).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00344.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\7885051-AVUUAOVJ-32.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00345.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\default (16).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00346.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\6cd6bf680e05c46e228f79c607a5f0ff-medium.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00347.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\default (20).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00348.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\cute-blue-bird-cartoon-FRF6H8.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00349.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\cheerful-cartoon-bird-vector-657886.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00350.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\Screenshot_2023-03-16-14-11-30-62_965bbf4d18d205f782c6b8409c5773a4.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00351.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\il_fullxfull.3910086415_m21p.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00352.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\unique-jay-bird-art-abstract-painting-for-wall-decor-artisan-alley-arts-3-4-vertical-new-premium-wall-art-by-merideewar-1098237278.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00353.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\default (14).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00354.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\default (20).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00355.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (161).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00356.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (249).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00357.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\900_Ned-Bezou_Bird_Hummingbird_Art_Abstract.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00358.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\hqdefault.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00359.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (241).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00360.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (107).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00361.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (198).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00362.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\sddefault (1).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00363.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\colorful-bird-spreading-its-wings-flying-abstract-painting-symbolizing-freedom-inspiration-colorful-bird-flying-325530688.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00364.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (36).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00365.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (202).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00366.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (30).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00367.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\bird-cartoon-illustration_23-2151548304.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00368.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\maxresdefault (1).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00369.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (119).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00370.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (5).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00371.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (106).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00372.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (255).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00373.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\2967.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00374.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\default (25).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_abstract_00375.png,2,bird,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\abstract\default (2).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00376.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (6).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00377.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\how-to-draw-a-realistic-bird-draw-real-bird-step-5_5e4c88910121c0.95929139_27633_3_3.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00378.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\maxresdefault (2).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00379.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (66).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00380.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (22).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00381.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\Bird-9.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00382.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\default.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_cartoon_00383.png,2,bird,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\cartoon\cute-little-bird-cartoon-vector-illustration-adorable-small-orange-brown-character-designed-simple-kawaii-418286184.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_sketch_00384.png,2,bird,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\sketch\default (3).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_real_00385.png,2,bird,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\real\medium (97).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\bird\bird_painting_00386.png,2,bird,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\bird\painting\salvat-1.png
