model,dataset,image_id,image_path,true_label,true_label_name,subtype,pred_label,pred_label_name,confidence
efficientnet_v2_s,natural_gallery,1016,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (20).png,1,automobile,painting,817,sports car,0.35841163992881775
efficientnet_v2_s,natural_gallery,1017,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (21).png,1,automobile,painting,851,television,0.21719585359096527
efficientnet_v2_s,natural_gallery,1018,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (22).png,1,automobile,painting,817,sports car,0.5619724988937378
efficientnet_v2_s,natural_gallery,1019,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (23).png,1,automobile,painting,426,barometer,0.3930383026599884
efficientnet_v2_s,natural_gallery,1020,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (24).png,1,automobile,painting,482,cassette player,0.20898891985416412
efficientnet_v2_s,natural_gallery,1021,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (25).png,1,automobile,painting,766,rotisserie,0.18199247121810913
efficientnet_v2_s,natural_gallery,1022,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (3).png,1,automobile,painting,817,sports car,0.4584085941314697
efficientnet_v2_s,natural_gallery,1023,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (4).png,1,automobile,painting,817,sports car,0.2146894931793213
efficientnet_v2_s,natural_gallery,1024,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (5).png,1,automobile,painting,817,sports car,0.6325047612190247
efficientnet_v2_s,natural_gallery,1025,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (6).png,1,automobile,painting,468,cab,0.3797139525413513
efficientnet_v2_s,natural_gallery,1026,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (7).png,1,automobile,painting,817,sports car,0.40880027413368225
efficientnet_v2_s,natural_gallery,1027,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (8).png,1,automobile,painting,817,sports car,0.6665067672729492
efficientnet_v2_s,natural_gallery,1028,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default (9).png,1,automobile,painting,782,screen,0.1509992629289627
efficientnet_v2_s,natural_gallery,1029,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\default.png,1,automobile,painting,817,sports car,0.523072361946106
efficientnet_v2_s,natural_gallery,1030,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\e47ea6d50bb05a50eecc427818f327a0.png,1,automobile,painting,751,racer,0.20208172500133514
efficientnet_v2_s,natural_gallery,1031,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\f1-ferrari-canvas-wall-art-883395.png,1,automobile,painting,751,racer,0.4404941201210022
efficientnet_v2_s,natural_gallery,1032,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\FallHarvestTruck_product.png,1,automobile,painting,511,convertible,0.10692113637924194
efficientnet_v2_s,natural_gallery,1033,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\ferrari-f1-555-red-automotive-acrylic-painting-dominique-leonard-automotive-painter-original-artwork.png,1,automobile,painting,450,bobsled,0.8125455379486084
efficientnet_v2_s,natural_gallery,1034,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\Formula_201_20Oil_20Painting_20Art_20Grand_20Prix_20Acrylic_20mixed_20color_20painting_54ec0371-182e-47b6-980f-4a754ba89c9b_480x480@2x.png,1,automobile,painting,751,racer,0.7223725914955139
efficientnet_v2_s,natural_gallery,1035,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\gallery_36_766_porsche911popartpainting3.png,1,automobile,painting,817,sports car,0.4629335105419159
efficientnet_v2_s,natural_gallery,1036,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\gallery_36_777_1962ferrari250gtopainting1.png,1,automobile,painting,817,sports car,0.6732422113418579
efficientnet_v2_s,natural_gallery,1037,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\gallery_36_779_1971lamborghinimiurasv2.png,1,automobile,painting,817,sports car,0.7223883867263794
efficientnet_v2_s,natural_gallery,1038,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\gtvelhv376k61.png,1,automobile,painting,817,sports car,0.47894299030303955
efficientnet_v2_s,natural_gallery,1039,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\hq720.png,1,automobile,painting,817,sports car,0.42499908804893494
efficientnet_v2_s,natural_gallery,1040,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\hqdefault.png,1,automobile,painting,611,jigsaw puzzle,0.26587289571762085
efficientnet_v2_s,natural_gallery,1041,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\il_570xN.2750060954_k4n7.png,1,automobile,painting,751,racer,0.6049512028694153
efficientnet_v2_s,natural_gallery,1042,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\il_570xN.5289253570_4k78.png,1,automobile,painting,511,convertible,0.22212174534797668
efficientnet_v2_s,natural_gallery,1043,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\il_570xN.5289261058_37jm.png,1,automobile,painting,468,cab,0.18238550424575806
efficientnet_v2_s,natural_gallery,1044,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\il_570xN.6296719987_gyhf.png,1,automobile,painting,511,convertible,0.6473809480667114
efficientnet_v2_s,natural_gallery,1045,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\il_570xN.7221202910_1f8l.png,1,automobile,painting,817,sports car,0.3712928295135498
efficientnet_v2_s,natural_gallery,1046,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\il_fullxfull.3171678697_i3pc.png,1,automobile,painting,511,convertible,0.7412682175636292
efficientnet_v2_s,natural_gallery,1047,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\il_fullxfull.7269173207_cipj.png,1,automobile,painting,817,sports car,0.2978712320327759
efficientnet_v2_s,natural_gallery,1048,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\IMG_0254.png,1,automobile,painting,905,window shade,0.11243262141942978
efficientnet_v2_s,natural_gallery,1049,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\maxresdefault (1).png,1,automobile,painting,511,convertible,0.7200875282287598
efficientnet_v2_s,natural_gallery,1050,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\maxresdefault (2).png,1,automobile,painting,468,cab,0.12108736485242844
efficientnet_v2_s,natural_gallery,1051,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\maxresdefault (3).png,1,automobile,painting,751,racer,0.39824390411376953
efficientnet_v2_s,natural_gallery,1052,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\maxresdefault (4).png,1,automobile,painting,817,sports car,0.33112406730651855
efficientnet_v2_s,natural_gallery,1053,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\maxresdefault (5).png,1,automobile,painting,468,cab,0.6291319131851196
efficientnet_v2_s,natural_gallery,1054,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\maxresdefault.png,1,automobile,painting,921,book jacket,0.11180254071950912
efficientnet_v2_s,natural_gallery,1055,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\mb500k-maher-painting_1600x.png,1,automobile,painting,511,convertible,0.2573992908000946
efficientnet_v2_s,natural_gallery,1056,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\nlqffzw4wfj81.png,1,automobile,painting,436,beach wagon,0.2647343873977661
efficientnet_v2_s,natural_gallery,1057,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\Off-Duty-5487-300-scaled.png,1,automobile,painting,436,beach wagon,0.2380228489637375
efficientnet_v2_s,natural_gallery,1058,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\Porsche's-Color-Velocity-Canvas-Lux-Car-Paintings-by-Art-Remedy.png,1,automobile,painting,892,wall clock,0.1706153005361557
efficientnet_v2_s,natural_gallery,1059,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\Porsche-Pulse-Canvas-Lux-Car-Paintings-by-Art-Remedy.png,1,automobile,painting,817,sports car,0.5135765075683594
efficientnet_v2_s,natural_gallery,1060,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\s-l1200.png,1,automobile,painting,817,sports car,0.36561253666877747
efficientnet_v2_s,natural_gallery,1061,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\s-l400 (1).png,1,automobile,painting,663,monastery,0.31740573048591614
efficientnet_v2_s,natural_gallery,1062,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\s-l400.png,1,automobile,painting,436,beach wagon,0.5505360960960388
efficientnet_v2_s,natural_gallery,1063,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\s9skeciachphjbwniior.png,1,automobile,painting,581,grille,0.33732742071151733
efficientnet_v2_s,natural_gallery,1064,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\Screen-Shot-2024-06-03-at-7.09.40-PM.png,1,automobile,painting,511,convertible,0.4091051518917084
efficientnet_v2_s,natural_gallery,1065,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\Screenshot+2025-12-18+at+10.05.21 am.png,1,automobile,painting,581,grille,0.4382798969745636
efficientnet_v2_s,natural_gallery,1066,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\sddefault.png,1,automobile,painting,696,paintbrush,0.196262925863266
efficientnet_v2_s,natural_gallery,1067,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\tail-of-a-blue-car-artzolo-com.png,1,automobile,painting,581,grille,0.6159409284591675
efficientnet_v2_s,natural_gallery,1068,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\tb-porschebluecanv.png,1,automobile,painting,664,monitor,0.16714365780353546
efficientnet_v2_s,natural_gallery,1069,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\tom-hale-card.png,1,automobile,painting,581,grille,0.7145745754241943
efficientnet_v2_s,natural_gallery,1070,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\tom-hale-intext1.png,1,automobile,painting,479,car wheel,0.372833788394928
efficientnet_v2_s,natural_gallery,1071,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\tom-hale-main-1200x627.png,1,automobile,painting,581,grille,0.737754225730896
efficientnet_v2_s,natural_gallery,1072,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\Toy-car-Ghia-miniature-painting.png,1,automobile,painting,436,beach wagon,0.5603012442588806
efficientnet_v2_s,natural_gallery,1073,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\painting\u33dtthhkpojejulzr6a.png,1,automobile,painting,581,grille,0.6158721446990967
efficientnet_v2_s,natural_gallery,1074,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\57ffaad0-45bf-4872-96a7-a941d95768db.png,1,automobile,real,511,convertible,0.7875561118125916
efficientnet_v2_s,natural_gallery,1075,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\869c12cd-f625-48c5-a08f-e68b3861aec6.png,1,automobile,real,661,Model T,0.6726633906364441
efficientnet_v2_s,natural_gallery,1076,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q-aiE8mT3ELqTCN9wJrDRTivr0OfBwL1yIs7cF3GUcBnsHIks6iDwa3m8XpRpVuxfz1oui-0dh=w615-h409-pp-fcrop64=1,00000027ffffff87-rw-v1.png",1,automobile,real,751,racer,0.3490254580974579
efficientnet_v2_s,natural_gallery,1077,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q-CXImsSgCwvhNie_O_oWIpwvgfYboDBSDi5ZCBCjtfmaeZ0sPtXZQV4re6-1bzGXsrMntmyo=w480-h504-pp-rw-v1.png,1,automobile,real,627,limousine,0.7038484811782837
efficientnet_v2_s,natural_gallery,1078,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q-yQm-Q67W1IPd0bHC8asO4VKmqmH_FltrThX9agrAPLCz4l3qJrph7-dSGHQQtfJjk7X8oAk=w810-h537-pp-rw-v1.png,1,automobile,real,569,garbage truck,0.17406433820724487
efficientnet_v2_s,natural_gallery,1079,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q3aloRP3X0H115XQ7P6g4v15dZhr8i0Atc-MM-77pMirTlWUBM0lggGOlLnsolhs36yXsDAA=w597-h382-pp-rw-v1.png,1,automobile,real,603,horse cart,0.5199624300003052
efficientnet_v2_s,natural_gallery,1080,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q4aUQKupinqM4dn1iU-1rv23sqGgTO4wYu65voNTHozC2i9CQ9bamLGcwCFaydMkabxxTb=w583-h388-pp-rw-v1.png,1,automobile,real,403,aircraft carrier,0.3299148976802826
efficientnet_v2_s,natural_gallery,1081,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q564wwrDHDOeVKw9G0vqWhTnvcGQZ-7m76oQQZidntx4NVEfWzxImx_i_ZLR01SM7aO5ezgn_x=w586-h468-pp-fcrop64=1,00200000ffdeffff-rw-v1.png",1,automobile,real,436,beach wagon,0.2278750091791153
efficientnet_v2_s,natural_gallery,1082,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q6R4rlNzquqz6NF12Ikz5FA7b0EBJyJnZHE5uPmk-13YaiG3k5V1lch42UgVNnFb8JHc5sdQ=w583-h454-pp-rw-v1.png,1,automobile,real,436,beach wagon,0.62861567735672
efficientnet_v2_s,natural_gallery,1083,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q8m0ES4q8VIsI0-4stNT5eUKpXynvtP-BSrRH0HJRzT2yjnLQX7DWsr7lQQk35kdvGjyzH=w585-h390-pp-fcrop64=1,000c0000fff2ffff-rw-v1.png",1,automobile,real,656,minivan,0.22614803910255432
efficientnet_v2_s,natural_gallery,1084,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q8rTF2oNRN1xPdPMSj-IKuIfstdVn5QC_MaqYpfxOIJIW7909Iv8e4rR1dm5IA1ymmVZqN5A=w774-h499-pp-rw-v1.png,1,automobile,real,829,streetcar,0.6615419387817383
efficientnet_v2_s,natural_gallery,1085,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q8ve34pHaVNIg3JShsbbI_aNj9vknK6bD0tTcp7d0coq93T_gXpjJJUJCY2MB6IElUoFFsqA=w585-h396-pp-rw-v1.png,1,automobile,real,830,stretcher,0.5034603476524353
efficientnet_v2_s,natural_gallery,1086,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q9-piyWIpqLvl0IQOdKkJop7IQbUKpkoAbEQV9hbyWz79pUgo-Bw14hYa0YsbrtmLPGVmnDQ=w817-h546-pp-fcrop64=1,004c0000ffb2ffff-rw-v1.png",1,automobile,real,612,jinrikisha,0.245906263589859
efficientnet_v2_s,natural_gallery,1087,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Q9Pe_9dD76qvkcMgeyYHqSOBl2xjzLSDetRefnPcgG2etouKpoNaogJ9L9z2-rnRv4GmUt4GbD=w331-c-h331-fcrop64=1,00000000ffffffff-rw-v1.png",1,automobile,real,920,traffic light,0.6997395753860474
efficientnet_v2_s,natural_gallery,1088,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QAEhQBbEmlpJLjyf-QHcnOrL1QkySRjG5cmT0bEEmQaPtzFTB1y__lPZMagixtOcRgqMeje04=w660-h420-pp-fcrop64=1,00150000ffe9ffff-rw-v1.png",1,automobile,real,436,beach wagon,0.21564681828022003
efficientnet_v2_s,natural_gallery,1089,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QaNKNEuT-pO0FTqtRBGWGYSjLY0sFPX3CRrP7iIIV5Ab1LPd4JEMpAWZMv7Qvg3eaPUjnpTnY=w595-h457-pp-fcrop64=1,00000017ffffffb7-rw-v1.png",1,automobile,real,612,jinrikisha,0.35505032539367676
efficientnet_v2_s,natural_gallery,1090,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Qb7LrYNbp4KbNpDuRVP4mHFsnU9fQkxxfE728zQ0JX_6a2EjRyf30jPxN7ohxrDGuVWHjPQic=w589-h454-pp-fcrop64=1,004a0000ffb4ffff-rw-v1.png",1,automobile,real,690,oxcart,0.4325476586818695
efficientnet_v2_s,natural_gallery,1091,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QBhBw0yuzl8KDPBp9n3j77BW1G09MU9iqkSXOHu8d5WGBOwFmiqY6va_bfAhwlabJyc4MUpnE=w568-h480-pp-rw-v1.png,1,automobile,real,661,Model T,0.7940381169319153
efficientnet_v2_s,natural_gallery,1092,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QbMYaWCiA5DUYR39iF4e5XEt3djkexWH01AfgQgtHlWPN7mDcSETvEAKkVIlOLxhP09efKF-Q=w615-h409-pp-fcrop64=1,00000007ffffffe9-rw-v1.png",1,automobile,real,751,racer,0.718579113483429
efficientnet_v2_s,natural_gallery,1093,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QbN527diwjl7kvABW8bjbH1r9QQBGGG6QbFDW02Ih383nuvf7fLybqoP4zDTNsJsXeHtr3-6Q=w469-h366-pp-fcrop64=1,0000001cffffffa9-rw-v1.png",1,automobile,real,661,Model T,0.6700363159179688
efficientnet_v2_s,natural_gallery,1094,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QbQk1IK4Rp7BFqklBaWPzPVqj8D8j3f87iHAR2Q6GuNnARWwXOIQ7kVuux6t0-X3YvCdwsPZJv=w583-h457-pp-fcrop64=1,000b0000fff3ffff-rw-v1.png",1,automobile,real,717,pickup,0.15633584558963776
efficientnet_v2_s,natural_gallery,1095,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QBWlOEBGrXTXez_Orj6r6VKcoio81W-PGDCaJchuGroAM3HXaCoH0AGW5eKtWhALt67hDJ6jik=w769-h550-pp-fcrop64=1,000c0000fff2ffff-rw-v1.png",1,automobile,real,817,sports car,0.37070542573928833
efficientnet_v2_s,natural_gallery,1096,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QC1z7oV2ELpMUrxO8LqGuR8N46K_oadlNgjTxZn3jgHDk75P1ygmDvFfawk0xGk9UUlppq4A=w633-h402-pp-rw-v1.png,1,automobile,real,830,stretcher,0.4475903809070587
efficientnet_v2_s,natural_gallery,1097,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Qd0bTaHthjB6G66H-e-elzb2H1cskZLBal_QrGzMNRGht9Vf7PxVdLxymBnICEsV7EOWWKwhE=w321-c-h201-fcrop64=1,00000613ffffedc4-rw-v1.png",1,automobile,real,436,beach wagon,0.8005558252334595
efficientnet_v2_s,natural_gallery,1098,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QDs651UDdxvNWzJil8Ala45k97DjS4CO4EtzVREHELQORQ5lJ6tWni04qsvuwxuVyFlI-P0g=w583-h390-pp-fcrop64=1,00000009ffffffe3-rw-v1.png",1,automobile,real,565,freight car,0.32891497015953064
efficientnet_v2_s,natural_gallery,1099,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QDv7mhPQJnQN4vjPeMDtubkQ0E-zeWEVxGA-FS2bjrXd_ANPkf97svKJ8bBUTcUN9Aed6AIL0=w547-h427-pp-rw-v1.png,1,automobile,real,586,half track,0.17747342586517334
efficientnet_v2_s,natural_gallery,1100,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QEiqsAF0sidl8bZsH7VALXg90TQtoxfLfoXMHyKDOAsSmd_nQ3OG9u9y5AD7Re-ryvNqhBHm4=w583-h388-pp-fcrop64=1,00000015ffffffbd-rw-v1.png",1,automobile,real,627,limousine,0.3097732961177826
efficientnet_v2_s,natural_gallery,1101,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QEkIUFAKi5Rr5YM_KJlU4YEKrGraQ7d839BZX4-Y1IcFYh68hT-ZPVtZk6IjdkuE8Twr3vGLhD=w796-h507-pp-rw-v1.png,1,automobile,real,497,church,0.10889390856027603
efficientnet_v2_s,natural_gallery,1102,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QeX6kzE16fdBXddM1lWKWftySDXCVT-SyvSlOzxB4ybqwSME0IgeEns1TNNppTz8mXx0qSP5C5=w571-h381-pp-fcrop64=1,001c0000ffe2ffff-rw-v1.png",1,automobile,real,468,cab,0.32525578141212463
efficientnet_v2_s,natural_gallery,1103,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Qfa_LILDfdILQ-E09zm2CxIfSTCSg5KbmGf7P1dL3dW0-H0Gs5JjSF8ZyRoyvGGJd2w4bt=w583-h388-pp-rw-v1.png,1,automobile,real,565,freight car,0.6998839974403381
efficientnet_v2_s,natural_gallery,1104,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QfgjJ0sx-dv83kzemOlKoQCS1A7cNAz_PkTbZut6YOSHqXnTDgiCqcJ00IRBcj0825DckXdQ=w336-c-h336-fcrop64=1,24b10000db4dffff-rw-v1.png",1,automobile,real,576,gondola,0.36474132537841797
efficientnet_v2_s,natural_gallery,1105,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QFTFJ7rmuRtoTyvt7fvwberH6NeQVkh2_J6Ig0A22bMhGOJtokVApT-X8b081AFHmY0vPT5qbK=w819-h499-pp-fcrop64=1,00020000fffcffff-rw-v1.png",1,automobile,real,436,beach wagon,0.2555427849292755
efficientnet_v2_s,natural_gallery,1106,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QgGLVN7D0U9gSg_8bJIdbbHCWvQ_NXysJcS0ugU31IdZNrux3uFz0SPq00YGWMW_jyKMjHoA=w583-h388-pp-fcrop64=1,00000025ffffff8e-rw-v1.png",1,automobile,real,817,sports car,0.4769502580165863
efficientnet_v2_s,natural_gallery,1107,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QgLx1OiRJzO3jJhJZfvEnWS0prVDc-UfQSdMC0wK_MnHUUVBrQ8Do1Stl0sMfKfs9KI-NMvys=w621-h409-pp-fcrop64=1,0000001affffffb0-rw-v1.png",1,automobile,real,868,tray,0.2256775051355362
efficientnet_v2_s,natural_gallery,1108,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QhjlD9-Ln2t-fzUvJ8aUWxl0B-MtusNyIfGcm7aSS5QumOsGn-mlzYXAsKdTAU6P9zHOPrKXA=w687-h504-pp-fcrop64=1,00000010ffffffcc-rw-v1.png",1,automobile,real,705,passenger car,0.5319622755050659
efficientnet_v2_s,natural_gallery,1109,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QhTzTLiTJnD_lIPSYElUtPGSy7XNPWWpLncMBCswgZmzEaJs1h8pBICQdhPxwNET4hIAHMQMo=w583-h390-pp-rw-v1.png,1,automobile,real,436,beach wagon,0.22724172472953796
efficientnet_v2_s,natural_gallery,1110,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QiJJIkc6RHB0EnDSZMEThT09sFTMTgqbYfFNl6u55SbNcN_i9sVeasHv1V4R2M7GTac2fRPY4=w436-h348-pp-fcrop64=1,00160000ffe8ffff-rw-v1.png",1,automobile,real,661,Model T,0.7382767796516418
efficientnet_v2_s,natural_gallery,1111,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QirbI2wzjl5UX1v47LEaxXJ86vJwcWCaP1BABud05vRkL4yWy4KaNsTg8VzjBtJz8PpQuIoA=w583-h388-pp-rw-v1.png,1,automobile,real,868,tray,0.12169735133647919
efficientnet_v2_s,natural_gallery,1112,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QivDOj0JW6n2pQSRPsu2qPvZw2Zulsoy2M3rylnkwLmneRf0PXCz0VCAUulGv7dIpZ8hnpwnqB=w583-h384-pp-fcrop64=1,00540000ffffffff-rw-v1.png",1,automobile,real,981,ballplayer,0.1417878121137619
efficientnet_v2_s,natural_gallery,1113,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Qj2qNDE7w4ZesYeq7Nqs4-SkiWCebkrZRj25yakwVqcg1nUvbdZJzAXLB-tDsBB-PDea1Tk_M=w144-c-h96-fcrop64=1,00000259fffff8f3-rw-v1.png",1,automobile,real,439,bearskin,0.28344154357910156
efficientnet_v2_s,natural_gallery,1114,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QJ_TZxO9flCyGc7GnenOcdFd-4fNfTgG_PGRVmrpiDL83JO4CP-jhEoVwWWz1j8tcikeCz=w583-h388-pp-rw-v1.png,1,automobile,real,498,cinema,0.8310361504554749
efficientnet_v2_s,natural_gallery,1115,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_QJlbdVK6eTRXPSluMfbeL5KcCSscz6fUHCOkW2n7It1N3tumFstnaP4vDUcoXNLGyCuRJ4YRk=w712-h567-pp-fcrop64=1,00000008ffffffe5-rw-v1.png",1,automobile,real,661,Model T,0.7305881977081299
