image_id,image_path,true_label,true_label_name,subtype,cosine_similarity_to_cifar_prototype,drift_from_cifar_prototype
1376,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TlIckKK0OETiyD_es5-sZXJlcVqrVkzpFOQoLjy_zVJMqfhnAYZ8VtwU1y79GZsIP-JcZP=w462-h469-pp-fcrop64=1,00000022ffffff98-rw-v1.png",1,automobile,real,0.23748695850372314,0.7625130414962769
1377,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TLiZxx8ZbGTetDMmMk3ieTrKuCR07Bm2Luq_pIHFl2J3Rf3A73-D6jV4vn1pWxg1KqWTgFhQ=w604-h468-pp-fcrop64=1,001a0000ffe4ffff-rw-v1.png",1,automobile,real,0.17668066918849945,0.8233193308115005
1378,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TlKqoU1qeYW_PJLRuj5X81DN-wumodOpPO7m8ftaAQwlRCa_5OHqUgUKNODNlhIE-aJ1jDpcc=w556-h375-pp-fcrop64=1,00210000ffddffff-rw-v1.png",1,automobile,real,0.009931188076734543,0.9900688119232655
1379,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TlM1nzcDXnjAH0CrF3gRE5dOHg_bjoV_RnA-bIiDMpEJWB1Yzxg7wTDUQPCSyTAivr_Wmi_Q=w336-c-h336-rw-v1.png,1,automobile,real,0.2618900239467621,0.7381099760532379
1380,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TLTFHIYpS4ODAqu1foZ6dO62Jp3RSPidI0M0_PN3sk-AHpdK0THMqm0oQAN_hgOKcXOBunIg=w631-h466-pp-rw-v1.png,1,automobile,real,0.37824660539627075,0.6217533946037292
1381,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TmBOiMiOmPIeZk8dnLhkbuUz5xtvQy3FcqkGoy_ZyhH0ffbaVsXn7UESyA4LbJfMctlbX3Sew=w580-h387-pp-rw-v1.png,1,automobile,real,0.09636935591697693,0.9036306440830231
1382,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TmfKPFvtYZ2ST8GBjWgrzuH_uePkTTJI02JLVTysMWBwwdcdvLT-B1acwa5ZCH_lJKT6l7cYVs=w321-c-h201-fcrop64=1,000003e3fffff455-rw-v1.png",1,automobile,real,0.255424439907074,0.744575560092926
1383,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TMfU2RmmoUKaBSKUp5aLIR7lgJndbcmv_dDOaUJqyTMR1cdECaU2s0-upaVxO18j1W_6NDUQ=w574-h373-pp-fcrop64=1,00000016ffffffbb-rw-v1.png",1,automobile,real,0.08520489931106567,0.9147951006889343
1384,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TmKFZsjEgaz1_CicOPT4Q0V8DvzEZ88m6ZgtIFnI_XywcfHiqqehA3tfI0ct2M2So1IEXQ2GeB=w583-h388-pp-fcrop64=1,0000001cffffffaa-rw-v1.png",1,automobile,real,0.2526106834411621,0.7473893165588379
1385,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Tn3TdTYmU_RMgfOuMf-ID4djkgNcLSsrZ5PTx2LlrRa3HDvg3nzcm_lT0F9l_K2OsypoMVaMV9=w546-h415-pp-fcrop64=1,00000012ffffffc7-rw-v1.png",1,automobile,real,0.11709675937891006,0.8829032406210899
1386,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TNiA5Xxj05-LjElAtll4wEVRaysj_WeHaRhN5nSOh1J___lACPX2zD0Zs8FwYgkjBz_MilqNk=w1173-h564-pp-fcrop64=1,001c0000ffe2ffff-rw-v1.png",1,automobile,real,0.36419060826301575,0.6358093917369843
1387,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TnqTCKYK5htNZlitCCtTwLO8a9myueTJgpL8Zk5ZtV0PT0Fg2O9YFWXGvj3gyCXz80Z_SnHdI=w456-h348-pp-fcrop64=1,0000002cffffff7a-rw-v1.png",1,automobile,real,0.0426020510494709,0.9573979489505291
1388,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TnT0KMqP5CXvdHauOyD3E3UM2lZL7LhzkN00RjH3GhsLoPToMcZBy_E6p4rC5M0QqJ6Lp5fA=w525-h349-pp-fcrop64=1,00000036ffffff5c-rw-v1.png",1,automobile,real,0.23967786133289337,0.7603221386671066
1389,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_ToC2XJXKIpCq7GCFtbCVaZgPIpYmBgpRnQPMSi3UpBjDRKpiNNhcA28peIIIsmhjm5F0l10XCu=w550-h354-pp-rw-v1.png,1,automobile,real,0.05204392224550247,0.9479560777544975
1390,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TOfIMnfC6pZibkqQHI7-8CQ4Hds0w4BoLBbeBjWAcmFSIfoiz7PpEVw8Ke25f1FOxzRIv_=w357-h537-pp-rw-v1.png,1,automobile,real,-0.005565449595451355,1.0055654495954514
1391,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TpDs6_hMfZxeyO7NV8DQ8xxMe4ZKsSzpAihLa3aLc0P4iXk1Gk5UiROuNgnXbqaD5IfgH7UqzE=w196-c-h171-fcrop64=1,093b0000f6c3ffff-rw-v1.png",1,automobile,real,0.18947166204452515,0.8105283379554749
1392,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TPdZi9eUkx9kiCJ8JxWYoMA8-ecoH-FBbP1WRKpTxFmNtfDfcv37HqyEyAAXYSZJW2g2A9Ew=w336-c-h336-rw-v1.png,1,automobile,real,0.2677716016769409,0.7322283983230591
1393,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TPpP6eXkFdszXmm-5M0DY18XRrdrGEFOTOXrLsM49Pj2K_GVDWkCODrhlPtQIEpupXLk5Q9Q=w583-h388-pp-fcrop64=1,0000001cffffffaa-rw-v1.png",1,automobile,real,-0.09335290640592575,1.0933529064059258
1394,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TpuChaSFLUcyV8j81uvjB7op33RKEzdo0pnU5bxel8rDogN0THkRTk_NEb0ozJsjR2CmSEIwYC=w658-h402-pp-fcrop64=1,002c0000ffd2ffff-rw-v1.png",1,automobile,real,0.23906095325946808,0.7609390467405319
1395,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TQXr9IgJQrhMjYMOQUvn2IgIMjDsw-5iYbZk9q93EatDTbmLLRFRMSaVmYMe74HZaqImn-1uA=w171-c-h243-fcrop64=1,08080000f7f6ffff-rw-v1.png",1,automobile,real,0.15857285261154175,0.8414271473884583
1396,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TR3QuZXeSIwuUuCPpqSJHrKEazwkMQP98Mgt7GgLD72SJx_X6r_Z5k8ikYbSZOCSooziTQM0fs=w595-h381-pp-fcrop64=1,00750000ff89ffff-rw-v1.png",1,automobile,real,0.021858468651771545,0.9781415313482285
1397,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TRQkVS1PLCTDcU1pEVmLlAC_Dv38kl-Im2jaHG00DJtx8W43t49PUw19iJ2Apa8AaHDrcoon73=w565-h465-pp-fcrop64=1,00000006ffffffeb-rw-v1.png",1,automobile,real,0.13206668198108673,0.8679333180189133
1398,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TsPi3TwNeDLND60daAlE3lttYMkw_LIdpBtW4q1AuEPnXMnjVdQZloyDCYZhYZbfGikYDPUuw=w336-c-h336-rw-v1.png,1,automobile,real,0.3760213851928711,0.6239786148071289
1399,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TT6Qa3uL0wUkXDl25McUT7kywqA5tAqpu3VKMhN8pOQutVAEeyd0Y3Tqculy2lMQekrcYluA=w583-h388-pp-fcrop64=1,00090000fff5ffff-rw-v1.png",1,automobile,real,0.346127450466156,0.653872549533844
1400,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TTEJcSX2KPl8Ak8am4BkXmRoIiTRvkTJlAzZJyOPHfCrCfm9X2wLthKE4n__Ou1X5lGXdJcA=w321-c-h201-fcrop64=1,0000122dfffffa07-rw-v1.png",1,automobile,real,0.05745699629187584,0.9425430037081242
1401,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Ttn9He-7WWI_ziTim9x8Dj1SvA9jXGWA-6XArDUYqZGILAVJp-Ymt7AgynXrEV77Z-PiDacg=w556-h430-pp-fcrop64=1,00470000ffb7ffff-rw-v1.png",1,automobile,real,0.3299490511417389,0.6700509488582611
1402,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TttCaAryOT8yAT2dZKfEOpG3pX76pbGBNcV9jNf21xrAdv6YS4bKcwvY-dfN0Si_E4iT2xEw=w583-h427-pp-rw-v1.png,1,automobile,real,0.046221744269132614,0.9537782557308674
1403,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Tu-6EZNqCRtdRws-SPSG4Nv4pHXZ33C-4X5r4qI51OZ5VrkZhZJHt13Pslm9-zrvAP4Wn9rA=w666-h538-pp-rw-v1.png,1,automobile,real,0.04870961606502533,0.9512903839349747
1404,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Tu5QL4Y9Fqajm0tlMW93ZHa3BxV-cO3l0SR2I4oMkNvN7LZ-bKZJDMaF2Tvj257LKr18jp70Y=w357-h540-pp-fcrop64=1,00ba0000ff44ffff-rw-v1.png",1,automobile,real,0.21903683245182037,0.7809631675481796
1405,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TUk1ZCh_YAO0eNxR5RInkWIPKEbbuF_7BD_xxcjVeLaa46XYl-0XUfgVBG5HOaG3afySei4RU=w331-c-h331-rw-v1.png,1,automobile,real,0.38589030504226685,0.6141096949577332
1406,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TUZqPd_Dyr3dgtEVHSF9LW9M0mDuLeBr5pg57HnGqQS_UgK84ou4OaQX1OSgcr-avQudEOhuo=w556-h435-pp-fcrop64=1,00440000ffbaffff-rw-v1.png",1,automobile,real,-0.04904334247112274,1.0490433424711227
1407,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TV5ZhORDn2X1ZESuCmrB1Ng4VnxQN1aRRyWSdtsBo8C6rJIs69novFK7NeWFQE6I13zdrCFA=w546-h409-pp-fcrop64=1,00000007ffffffe9-rw-v1.png",1,automobile,real,0.12848339974880219,0.8715166002511978
1408,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TvmMqavHsyc9vU3xFuR-970Xz3kID3d_PXYztiOYv01Hzj-7IwwvCLilHQMhkDQguJeanxotwM=w388-h502-pp-fcrop64=1,00000005ffffffee-rw-v1.png",1,automobile,real,0.10387596487998962,0.8961240351200104
1409,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TVN7e92ScuXPxH_7eJLBGbaYQR2PgP-4Or7F45FenPJWiHC0iYmcCDiGYN0BTK6IanJ9T-tYC-=w583-h390-pp-fcrop64=1,00000018ffffffb4-rw-v1.png",1,automobile,real,0.09757325053215027,0.9024267494678497
1410,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Tw6rZLwMxJrRTVIHDxrsS8InYtX7uA126M1rVvjCS7k6qfS2CC4TYRaZfcZAzIbjrKE1-Fjfg=w582-h390-pp-fcrop64=1,003b0000ffc3ffff-rw-v1.png",1,automobile,real,0.12867309153079987,0.8713269084692001
1411,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TWINPWyyBEvSjZ0LVDA5F8w2RNjh-U2bczSSAakqCePXUGSA2XZ-aa2MIURUmZXiFPezS0=w586-h391-pp-fcrop64=1,0000001cffffffa8-rw-v1.png",1,automobile,real,0.19426560401916504,0.805734395980835
1412,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Twv8Hn0XSo8Vb8rgYuccRzGBsJbkhvJCRTHyLMx2B_tSlC1QGOBBJmr0iLVZdAs0M3SMbYTZ0=w547-h379-pp-fcrop64=1,0000001affffffae-rw-v1.png",1,automobile,real,0.2840385138988495,0.7159614861011505
1413,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TWxRvK1Zfy-P7HHiIQ5BwfMl2S_hhfthaGvYIt00xWZYY6HCNZVWGpFnzo3L9bCY3G-dZBrQ8=w336-c-h336-rw-v1.png,1,automobile,real,0.2502857744693756,0.7497142255306244
1414,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TwYgCsXsiA-pU7YyzEU3ycZ1gcbOlqaLpjfv1OcMYBMOMhQ9f7kELS2MQISk59vRS-yon4zg=w661-h456-pp-fcrop64=1,00000023ffffff93-rw-v1.png",1,automobile,real,0.07491296529769897,0.925087034702301
1415,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Ty-mU83k-AqoYRMmkSzLddQtr_Sl5U8bZVfQt5X81_hTNtJJAoMw_B7IddSHXAZF1p7V_xMoE=w612-h448-pp-fcrop64=1,00000033ffffff64-rw-v1.png",1,automobile,real,0.28158503770828247,0.7184149622917175
1416,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TY30mdXy75BqczEfiEdu95pme6yCqO-pVe26D1t7s7UvkGBNAqgjjGKiddC-SCaT4X7iq4b5YJ=w589-h390-pp-rw-v1.png,1,automobile,real,0.19423876702785492,0.8057612329721451
1417,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TyMcij7ByyWm_YCDnphFIGBgYZexSJQSvrpHaVuA97Ljqt3MaHdxUPk067oLz6rTNUE9wV7Q=w349-h468-pp-fcrop64=1,000000adffffffff-rw-v1.png",1,automobile,real,-0.019157402217388153,1.0191574022173882
1418,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_TyRHUQACM4C51lfAWLjMXXo3qyoTfkmo3TFKl33ZdVNR1a_31CXem__mBu_5VNgaT0lIYqi8c=w582-h390-pp-fcrop64=1,00000000ff7affff-rw-v1.png",1,automobile,real,0.097023606300354,0.902976393699646
1419,"C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\AL18g_Tysh3lc8eiMot77aDnmD28F1VVkgQTltzikPHcgN57eIC4cljSPVPoIpRRlccTFsWgMC1KgaUS=w411-h348-pp-fcrop64=1,00180000ffe6ffff-rw-v1.png",1,automobile,real,0.28804811835289,0.71195188164711
1420,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\c670110c-6080-441e-91bc-78b833d0f87b.png,1,automobile,real,0.10680054128170013,0.8931994587182999
1421,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\c77ab073-368a-4c37-ac1a-801a58e5adb4.png,1,automobile,real,0.31565576791763306,0.6843442320823669
1422,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\f479f46a-49e3-4b29-967a-793179c496e7.png,1,automobile,real,0.1210257038474083,0.8789742961525917
1423,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\streetview (1).png,1,automobile,real,0.1155155599117279,0.8844844400882721
1424,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\real\streetview.png,1,automobile,real,0.07724584639072418,0.9227541536092758
1425,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\0461d414924611.5628abbfd933c.png,1,automobile,sketch,0.39629581570625305,0.603704184293747
1426,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\0h9945l4vodd1.png,1,automobile,sketch,0.20262053608894348,0.7973794639110565
1427,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\11977439-UFPUTSBE-7.png,1,automobile,sketch,0.21045155823230743,0.7895484417676926
1428,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\12430533-KZCTIVGQ-7.png,1,automobile,sketch,0.23346614837646484,0.7665338516235352
1429,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\13.2 color the remainder of the side windows.jpg__1000x1000_q65_subsampling-2.png,1,automobile,sketch,0.27201831340789795,0.727981686592102
1430,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\14924611.5488d5d19788d.png,1,automobile,sketch,0.3770276606082916,0.6229723393917084
1431,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\171abbfdcfde5bfa51d0ea60b2360f8094a1e39e.png,1,automobile,sketch,0.09655194729566574,0.9034480527043343
1432,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\1959-desoto-classic-car-concept-design-concept-rendering-sketch-john-samsen.png,1,automobile,sketch,0.296222448348999,0.703777551651001
1433,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\267b8641c349979e7c0076a9d30c15ef-high-quality-car-hand-drawn-sketch.png,1,automobile,sketch,0.3839929699897766,0.6160070300102234
1434,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\2b095f58545787f2c24ab2f05897268e1341b504.png,1,automobile,sketch,0.1541513353586197,0.8458486646413803
1435,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\360_F_296611225_jzt2xvCHztrDjx4fWrVpO86rZce7qWdQ.png,1,automobile,sketch,0.3385418653488159,0.6614581346511841
1436,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\360_F_334404001_m7Ee4FRg5IpBCnjKrq5y4fX8LHsel55N.png,1,automobile,sketch,0.445867121219635,0.554132878780365
1437,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\360_F_581871831_c5p6SxyuYHVRhrvyb1afskdYelKQt5hy.png,1,automobile,sketch,0.4151281714439392,0.5848718285560608
1438,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\3c709abe838fb9f7fe9d5838402acfce-luxury-automobile-hand-drawn-sketch.png,1,automobile,sketch,0.42528074979782104,0.574719250202179
1439,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\427f0636e8b19053125af49be9e0ca5353f8d502.png,1,automobile,sketch,0.3918391764163971,0.6081608235836029
1440,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\4dden14er7m61.png,1,automobile,sketch,0.3870187997817993,0.6129812002182007
1441,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\65221d14924611.5628ab7811ac1.png,1,automobile,sketch,0.46085792779922485,0.5391420722007751
1442,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\an-orange-vintage-1950s-car-sketch-on-white-background-in-the-style-of-speed-and-motion-woodcut-and-linocut-cartoonish-character-design-2RNCP45.png,1,automobile,sketch,0.3110944628715515,0.6889055371284485
1443,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\automobile-sketching-500x500.png,1,automobile,sketch,0.3719015121459961,0.6280984878540039
1444,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\b8e3b214924611.5628acc831f6c.png,1,automobile,sketch,0.4167804718017578,0.5832195281982422
1445,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\black-white-vintage-car-sketch-260nw-2320287617.png,1,automobile,sketch,0.3522862493991852,0.6477137506008148
1446,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\black-white-vintage-car-sketch-260nw-2320287625.png,1,automobile,sketch,0.31981736421585083,0.6801826357841492
1447,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\c554a77087da8033ad1d58e57fd369e4.png,1,automobile,sketch,0.17562231421470642,0.8243776857852936
1448,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\car-design-drawings-line-weight-sportscar-1-e1771367350313.png,1,automobile,sketch,0.18526539206504822,0.8147346079349518
1449,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\car-design-pro-48a2.png,1,automobile,sketch,0.24220502376556396,0.757794976234436
1450,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\car-drawing-examples-coupe-truck-old-sedan.png,1,automobile,sketch,0.38250982761383057,0.6174901723861694
1451,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\car-drawing-examples-old-coupe-modern-sedan.png,1,automobile,sketch,0.3930150270462036,0.6069849729537964
1452,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\Car-Sketch-720x540.png,1,automobile,sketch,0.3208906054496765,0.6791093945503235
1453,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\Car-sketch-Hand-drawn-side-view-of-auto-Graphics-72116978-1.png,1,automobile,sketch,0.3288348317146301,0.6711651682853699
1454,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\Chip-Foose-Ford-Mustang-Sketch-3-400x225.png,1,automobile,sketch,0.406961590051651,0.593038409948349
1455,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\Collage-04-aston-lotus-bmw-sketches.png,1,automobile,sketch,0.344653844833374,0.655346155166626
1456,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\cr.png,1,automobile,sketch,0.21069595217704773,0.7893040478229523
1457,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\DASC_2024.028_073-Large.png,1,automobile,sketch,0.20675277709960938,0.7932472229003906
1458,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (1).png,1,automobile,sketch,0.3762962222099304,0.6237037777900696
1459,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (10).png,1,automobile,sketch,0.3594069182872772,0.6405930817127228
1460,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (11).png,1,automobile,sketch,0.25566035509109497,0.744339644908905
1461,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (12).png,1,automobile,sketch,0.18271616101264954,0.8172838389873505
1462,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (13).png,1,automobile,sketch,0.35764023661613464,0.6423597633838654
1463,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (14).png,1,automobile,sketch,0.434722363948822,0.565277636051178
1464,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (15).png,1,automobile,sketch,0.39400050044059753,0.6059994995594025
1465,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (16).png,1,automobile,sketch,0.4665881395339966,0.5334118604660034
1466,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (17).png,1,automobile,sketch,0.5144466757774353,0.4855533242225647
1467,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (18).png,1,automobile,sketch,0.1292315274477005,0.8707684725522995
1468,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (19).png,1,automobile,sketch,0.5006153583526611,0.49938464164733887
1469,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (2).png,1,automobile,sketch,0.16741527616977692,0.8325847238302231
1470,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (20).png,1,automobile,sketch,0.3857134282588959,0.6142865717411041
1471,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (21).png,1,automobile,sketch,0.402119904756546,0.597880095243454
1472,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (3).png,1,automobile,sketch,0.40885215997695923,0.5911478400230408
1473,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (4).png,1,automobile,sketch,0.476413756608963,0.523586243391037
1474,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (5).png,1,automobile,sketch,0.35379934310913086,0.6462006568908691
1475,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (6).png,1,automobile,sketch,0.414847195148468,0.585152804851532
1476,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (7).png,1,automobile,sketch,0.28277480602264404,0.717225193977356
1477,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (8).png,1,automobile,sketch,0.3464992642402649,0.6535007357597351
1478,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default (9).png,1,automobile,sketch,0.40082401037216187,0.5991759896278381
1479,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\default.png,1,automobile,sketch,0.4374763071537018,0.5625236928462982
1480,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\detailed-blueprint-sleek-sports-car-meticulously-hand-drawn-paper-using-black-pencil-illustration-showcases-319122952.png,1,automobile,sketch,0.3162647485733032,0.6837352514266968
1481,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\detailed-pencil-drawing-modern-sports-car-evokes-artistry-precision-automotive-design-ideal-illustrations-creative-382074494.png,1,automobile,sketch,0.22169169783592224,0.7783083021640778
1482,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\dynamic-car-sketch-stockcake.png,1,automobile,sketch,0.2598946988582611,0.7401053011417389
1483,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\dynamic-car-sketches-stockcake.png,1,automobile,sketch,0.24318045377731323,0.7568195462226868
1484,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\automobile\sketch\e3fc5c21e6f970dc7584d5c824568e0156e41836_2_690x300.png,1,automobile,sketch,0.23402324318885803,0.765976756811142
